x,y,UTC_DAY,WINDCHILL_FLAG,HUMIDEX,WIND_SPEED_FLAG,RELATIVE_HUMIDITY_FLAG,WIND_DIRECTION,RELATIVE_HUMIDITY,WEATHER_ENG_DESC,PROVINCE_CODE,UTC_DATE,STATION_PRESSURE_FLAG,PRECIP_AMOUNT_FLAG,WINDCHILL,WEATHER_FRE_DESC,DEW_POINT_TEMP,WIND_SPEED,CLIMATE_IDENTIFIER,DEW_POINT_TEMP_FLAG,PRECIP_AMOUNT,ID,LOCAL_DAY,STATION_PRESSURE,TEMP_FLAG,VISIBILITY_FLAG,LOCAL_DATE,VISIBILITY,UTC_MONTH,TEMP,STATION_NAME,LOCAL_YEAR,LOCAL_MONTH,UTC_YEAR,HUMIDEX_FLAG,LOCAL_HOUR,WIND_DIRECTION_FLAG
-113.57944444444445,53.31,8,,,,,34,87,Rain Showers,AB,2024-06-08T22:00:00,,,,Averses de pluie,4.4,17,3012216,,,3012216.2024.6.8.15,8,93.73,,,2024-06-08 15:00:00,16.1,6,6.3,EDMONTON INTL A,2024,6,2024,,15,
-113.57944444444445,53.31,8,,,,,34,81,Rain,AB,2024-06-08T23:00:00,,,,Pluie,4.7,20,3012216,,,3012216.2024.6.8.16,8,93.75,,,2024-06-08 16:00:00,32.2,6,7.8,EDMONTON INTL A,2024,6,2024,,16,
-113.57944444444445,53.31,9,,,,,31,67,Cloudy,AB,2024-06-09T00:00:00,,,,Nuageux,2.9,12,3012216,,,3012216.2024.6.8.17,8,93.75,,,2024-06-08 17:00:00,32.2,6,8.7,EDMONTON INTL A,2024,6,2024,,17,
-113.57944444444445,53.31,9,,,,,31,86,Rain,AB,2024-06-09T01:00:00,,,,Pluie,4.2,13,3012216,,,3012216.2024.6.8.18,8,93.79,,,2024-06-08 18:00:00,14.5,6,6.4,EDMONTON INTL A,2024,6,2024,,18,
-113.57944444444445,53.31,9,,,,,28,88,Rain,AB,2024-06-09T02:00:00,,,,Pluie,4.9,8,3012216,,,3012216.2024.6.8.19,8,93.81,,,2024-06-08 19:00:00,32.2,6,6.8,EDMONTON INTL A,2024,6,2024,,19,
-113.57944444444445,53.31,9,,,,,28,86,Mostly Cloudy,AB,2024-06-09T03:00:00,,,,Généralement nuageux,4.8,7,3012216,,,3012216.2024.6.8.20,8,93.81,,,2024-06-08 20:00:00,32.2,6,7.0,EDMONTON INTL A,2024,6,2024,,20,
-113.57944444444445,53.31,9,,,,,27,90,NA,AB,2024-06-09T04:00:00,,,,ND,5.0,6,3012216,,,3012216.2024.6.8.21,8,93.84,,,2024-06-08 21:00:00,32.2,6,6.6,EDMONTON INTL A,2024,6,2024,,21,
-113.57944444444445,53.31,9,,,,,23,100,NA,AB,2024-06-09T05:00:00,,,,ND,5.9,7,3012216,,,3012216.2024.6.8.22,8,93.87,,,2024-06-08 22:00:00,32.2,6,5.9,EDMONTON INTL A,2024,6,2024,,22,
-113.57944444444445,53.31,9,,,,,28,97,Mostly Cloudy,AB,2024-06-09T06:00:00,,,,Généralement nuageux,5.5,5,3012216,,,3012216.2024.6.8.23,8,93.88,,,2024-06-08 23:00:00,32.2,6,5.9,EDMONTON INTL A,2024,6,2024,,23,
-113.57944444444445,53.31,9,,,,,23,100,NA,AB,2024-06-09T07:00:00,,,,ND,5.1,5,3012216,,,3012216.2024.6.9.0,9,93.86,,,2024-06-09 00:00:00,32.2,6,5.1,EDMONTON INTL A,2024,6,2024,,0,
-113.57944444444445,53.31,9,,,,,27,100,NA,AB,2024-06-09T08:00:00,,,,ND,5.3,3,3012216,,,3012216.2024.6.9.1,9,93.84,,,2024-06-09 01:00:00,32.2,6,5.3,EDMONTON INTL A,2024,6,2024,,1,
-113.57944444444445,53.31,9,,,,,23,100,Mostly Cloudy,AB,2024-06-09T09:00:00,,,,Généralement nuageux,5.0,4,3012216,,,3012216.2024.6.9.2,9,93.82,,,2024-06-09 02:00:00,32.2,6,5.0,EDMONTON INTL A,2024,6,2024,,2,
-113.57944444444445,53.31,9,,,,,24,100,NA,AB,2024-06-09T10:00:00,,,,ND,4.4,4,3012216,,,3012216.2024.6.9.3,9,93.83,,,2024-06-09 03:00:00,32.2,6,4.4,EDMONTON INTL A,2024,6,2024,,3,
-113.57944444444445,53.31,9,,,,,36,100,NA,AB,2024-06-09T11:00:00,,,,ND,4.3,2,3012216,,,3012216.2024.6.9.4,9,93.81,,,2024-06-09 04:00:00,32.2,6,4.3,EDMONTON INTL A,2024,6,2024,,4,
-113.57944444444445,53.31,9,,,,,17,100,Mostly Cloudy,AB,2024-06-09T12:00:00,,,,Généralement nuageux,5.0,4,3012216,,,3012216.2024.6.9.5,9,93.81,,,2024-06-09 05:00:00,32.2,6,5.0,EDMONTON INTL A,2024,6,2024,,5,
-113.57944444444445,53.31,9,,,,,22,96,NA,AB,2024-06-09T13:00:00,,,,ND,5.4,4,3012216,,,3012216.2024.6.9.6,9,93.79,,,2024-06-09 06:00:00,32.2,6,6.0,EDMONTON INTL A,2024,6,2024,,6,
-113.57944444444445,53.31,9,,,,,10,85,NA,AB,2024-06-09T14:00:00,,,,ND,5.3,4,3012216,,,3012216.2024.6.9.7,9,93.76,,,2024-06-09 07:00:00,32.2,6,7.7,EDMONTON INTL A,2024,6,2024,,7,
-113.57944444444445,53.31,9,,,,,18,73,Mostly Cloudy,AB,2024-06-09T15:00:00,,,,Généralement nuageux,4.7,8,3012216,,,3012216.2024.6.9.8,9,93.74,,,2024-06-09 08:00:00,32.2,6,9.2,EDMONTON INTL A,2024,6,2024,,8,
-113.57944444444445,53.31,9,,,,,15,71,NA,AB,2024-06-09T16:00:00,,,,ND,5.0,7,3012216,,,3012216.2024.6.9.9,9,93.69,,,2024-06-09 09:00:00,32.2,6,10.1,EDMONTON INTL A,2024,6,2024,,9,
-113.57944444444445,53.31,9,,,,,18,67,NA,AB,2024-06-09T17:00:00,,,,ND,4.1,17,3012216,,,3012216.2024.6.9.10,9,93.65,,,2024-06-09 10:00:00,32.2,6,9.9,EDMONTON INTL A,2024,6,2024,,10,
-113.57944444444445,53.31,9,,,,,14,62,Mostly Cloudy,AB,2024-06-09T18:00:00,,,,Généralement nuageux,4.6,22,3012216,,,3012216.2024.6.9.11,9,93.61,,,2024-06-09 11:00:00,32.2,6,11.5,EDMONTON INTL A,2024,6,2024,,11,
-113.57944444444445,53.31,9,,,,,16,60,NA,AB,2024-06-09T19:00:00,,,,ND,4.5,17,3012216,,,3012216.2024.6.9.12,9,93.55,,,2024-06-09 12:00:00,32.2,6,12.0,EDMONTON INTL A,2024,6,2024,,12,
-113.57944444444445,53.31,9,,,,,14,58,NA,AB,2024-06-09T20:00:00,,,,ND,4.3,18,3012216,,,3012216.2024.6.9.13,9,93.5,,,2024-06-09 13:00:00,32.2,6,12.2,EDMONTON INTL A,2024,6,2024,,13,
-113.57944444444445,53.31,9,,,,,15,61,Cloudy,AB,2024-06-09T21:00:00,,,,Nuageux,5.2,18,3012216,,,3012216.2024.6.9.14,9,93.45,,,2024-06-09 14:00:00,32.2,6,12.4,EDMONTON INTL A,2024,6,2024,,14,
-113.57944444444445,53.31,9,,,,,14,55,NA,AB,2024-06-09T22:00:00,,,,ND,4.2,23,3012216,,,3012216.2024.6.9.15,9,93.4,,,2024-06-09 15:00:00,32.2,6,13.1,EDMONTON INTL A,2024,6,2024,,15,
-113.57944444444445,53.31,9,,,,,14,53,NA,AB,2024-06-09T23:00:00,,,,ND,4.6,19,3012216,,,3012216.2024.6.9.16,9,93.3,,,2024-06-09 16:00:00,32.2,6,13.9,EDMONTON INTL A,2024,6,2024,,16,
-113.57944444444445,53.31,10,,,,,15,49,Mostly Cloudy,AB,2024-06-10T00:00:00,,,,Généralement nuageux,4.3,19,3012216,,,3012216.2024.6.9.17,9,93.23,,,2024-06-09 17:00:00,32.2,6,14.7,EDMONTON INTL A,2024,6,2024,,17,
-113.57944444444445,53.31,10,,,,,12,48,NA,AB,2024-06-10T01:00:00,,,,ND,4.5,18,3012216,,,3012216.2024.6.9.18,9,93.15,,,2024-06-09 18:00:00,32.2,6,15.2,EDMONTON INTL A,2024,6,2024,,18,
-113.57944444444445,53.31,10,,,,,12,52,NA,AB,2024-06-10T02:00:00,,,,ND,5.0,10,3012216,,,3012216.2024.6.9.19,9,93.1,,,2024-06-09 19:00:00,32.2,6,14.8,EDMONTON INTL A,2024,6,2024,,19,
-113.57944444444445,53.31,10,,,,,9,51,Mostly Cloudy,AB,2024-06-10T03:00:00,,,,Généralement nuageux,4.6,18,3012216,,,3012216.2024.6.9.20,9,93.04,,,2024-06-09 20:00:00,32.2,6,14.6,EDMONTON INTL A,2024,6,2024,,20,
-113.57944444444445,53.31,10,,,,,9,59,NA,AB,2024-06-10T04:00:00,,,,ND,5.6,13,3012216,,,3012216.2024.6.9.21,9,92.99,,,2024-06-09 21:00:00,32.2,6,13.3,EDMONTON INTL A,2024,6,2024,,21,
-113.57944444444445,53.31,10,,,,,11,65,NA,AB,2024-06-10T05:00:00,,,,ND,5.3,16,3012216,,,3012216.2024.6.9.22,9,92.92,,,2024-06-09 22:00:00,32.2,6,11.8,EDMONTON INTL A,2024,6,2024,,22,
-113.57944444444445,53.31,10,,,,,13,73,Mostly Cloudy,AB,2024-06-10T06:00:00,,,,Généralement nuageux,5.2,16,3012216,,,3012216.2024.6.9.23,9,92.86,,,2024-06-09 23:00:00,32.2,6,9.7,EDMONTON INTL A,2024,6,2024,,23,
-113.57944444444445,53.31,10,,,,,14,64,NA,AB,2024-06-10T07:00:00,,,,ND,5.0,22,3012216,,,3012216.2024.6.10.0,10,92.79,,,2024-06-10 00:00:00,32.2,6,11.5,EDMONTON INTL A,2024,6,2024,,0,
-113.57944444444445,53.31,10,,,,,15,64,NA,AB,2024-06-10T08:00:00,,,,ND,4.8,20,3012216,,,3012216.2024.6.10.1,10,92.73,,,2024-06-10 01:00:00,32.2,6,11.3,EDMONTON INTL A,2024,6,2024,,1,
-113.57944444444445,53.31,10,,,,,17,69,Mostly Cloudy,AB,2024-06-10T09:00:00,,,,Généralement nuageux,5.0,11,3012216,,,3012216.2024.6.10.2,10,92.69,,,2024-06-10 02:00:00,32.2,6,10.4,EDMONTON INTL A,2024,6,2024,,2,
-113.57944444444445,53.31,10,,,,,28,78,NA,AB,2024-06-10T10:00:00,,,,ND,5.3,5,3012216,,,3012216.2024.6.10.3,10,92.66,,,2024-06-10 03:00:00,32.2,6,8.9,EDMONTON INTL A,2024,6,2024,,3,
-113.57944444444445,53.31,10,,,,,14,82,NA,AB,2024-06-10T11:00:00,,,,ND,5.1,6,3012216,,,3012216.2024.6.10.4,10,92.61,,,2024-06-10 04:00:00,32.2,6,8.0,EDMONTON INTL A,2024,6,2024,,4,
-113.57944444444445,53.31,10,,,,,19,98,Mostly Cloudy,AB,2024-06-10T12:00:00,,,,Généralement nuageux,4.9,5,3012216,,,3012216.2024.6.10.5,10,92.57,,,2024-06-10 05:00:00,32.2,6,5.2,EDMONTON INTL A,2024,6,2024,,5,
-113.57944444444445,53.31,10,,,,,27,91,NA,AB,2024-06-10T13:00:00,,,,ND,6.8,11,3012216,,,3012216.2024.6.10.6,10,92.6,,,2024-06-10 06:00:00,32.2,6,8.2,EDMONTON INTL A,2024,6,2024,,6,
-113.57944444444445,53.31,10,,,,,30,95,NA,AB,2024-06-10T14:00:00,,,,ND,7.9,15,3012216,,,3012216.2024.6.10.7,10,92.64,,,2024-06-10 07:00:00,32.2,6,8.6,EDMONTON INTL A,2024,6,2024,,7,
-113.57944444444445,53.31,10,,,,,30,77,Mostly Cloudy,AB,2024-06-10T15:00:00,,,,Généralement nuageux,7.7,18,3012216,,,3012216.2024.6.10.8,10,92.64,,,2024-06-10 08:00:00,32.2,6,11.6,EDMONTON INTL A,2024,6,2024,,8,
-113.57944444444445,53.31,10,,,,,30,72,NA,AB,2024-06-10T16:00:00,,,,ND,8.3,14,3012216,,,3012216.2024.6.10.9,10,92.64,,,2024-06-10 09:00:00,32.2,6,13.1,EDMONTON INTL A,2024,6,2024,,9,
-113.57944444444445,53.31,10,,,,,30,63,NA,AB,2024-06-10T17:00:00,,,,ND,8.3,13,3012216,,,3012216.2024.6.10.10,10,92.62,,,2024-06-10 10:00:00,32.2,6,15.2,EDMONTON INTL A,2024,6,2024,,10,
-113.57944444444445,53.31,10,,,,,28,56,Mainly Clear,AB,2024-06-10T18:00:00,,,,Généralement dégagé,8.9,17,3012216,,,3012216.2024.6.10.11,10,92.57,,,2024-06-10 11:00:00,32.2,6,17.7,EDMONTON INTL A,2024,6,2024,,11,
-113.57944444444445,53.31,10,,,,,27,51,NA,AB,2024-06-10T19:00:00,,,,ND,8.8,13,3012216,,,3012216.2024.6.10.12,10,92.53,,,2024-06-10 12:00:00,32.2,6,19.0,EDMONTON INTL A,2024,6,2024,,12,
-113.57944444444445,53.31,10,,,,,31,39,NA,AB,2024-06-10T20:00:00,,,,ND,5.7,34,3012216,,,3012216.2024.6.10.13,10,92.48,,,2024-06-10 13:00:00,32.2,6,20.0,EDMONTON INTL A,2024,6,2024,,13,
-113.57944444444445,53.31,10,,,,,30,39,Mostly Cloudy,AB,2024-06-10T21:00:00,,,,Généralement nuageux,5.6,35,3012216,,,3012216.2024.6.10.14,10,92.46,,,2024-06-10 14:00:00,32.2,6,19.9,EDMONTON INTL A,2024,6,2024,,14,
-113.57944444444445,53.31,10,,,,,29,42,NA,AB,2024-06-10T22:00:00,,,,ND,6.7,31,3012216,,,3012216.2024.6.10.15,10,92.46,,,2024-06-10 15:00:00,32.2,6,19.9,EDMONTON INTL A,2024,6,2024,,15,
-113.57944444444445,53.31,10,,,,,30,41,NA,AB,2024-06-10T23:00:00,,,,ND,7.5,33,3012216,,,3012216.2024.6.10.16,10,92.46,,,2024-06-10 16:00:00,32.2,6,20.9,EDMONTON INTL A,2024,6,2024,,16,
-113.57944444444445,53.31,11,,,,,27,50,Rain Showers,AB,2024-06-11T00:00:00,,,,Averses de pluie,8.4,30,3012216,,,3012216.2024.6.10.17,10,92.5,,,2024-06-10 17:00:00,32.2,6,18.8,EDMONTON INTL A,2024,6,2024,,17,
-113.57944444444445,53.31,11,,,,,27,58,NA,AB,2024-06-11T01:00:00,,,,ND,9.3,14,3012216,,,3012216.2024.6.10.18,10,92.43,,,2024-06-10 18:00:00,32.2,6,17.5,EDMONTON INTL A,2024,6,2024,,18,
-113.57944444444445,53.31,11,,,,,28,62,NA,AB,2024-06-11T02:00:00,,,,ND,9.8,7,3012216,,,3012216.2024.6.10.19,10,92.42,,,2024-06-10 19:00:00,32.2,6,17.1,EDMONTON INTL A,2024,6,2024,,19,
-113.57944444444445,53.31,11,,,,,22,74,Mostly Cloudy,AB,2024-06-11T03:00:00,,,,Généralement nuageux,11.0,7,3012216,,,3012216.2024.6.10.20,10,92.42,,,2024-06-10 20:00:00,32.2,6,15.6,EDMONTON INTL A,2024,6,2024,,20,
-113.57944444444445,53.31,11,,,,,22,77,NA,AB,2024-06-11T04:00:00,,,,ND,10.4,8,3012216,,,3012216.2024.6.10.21,10,92.44,,,2024-06-10 21:00:00,32.2,6,14.4,EDMONTON INTL A,2024,6,2024,,21,
-113.57944444444445,53.31,11,,,,,1,81,NA,AB,2024-06-11T05:00:00,,,,ND,10.2,8,3012216,,,3012216.2024.6.10.22,10,92.48,,,2024-06-10 22:00:00,32.2,6,13.3,EDMONTON INTL A,2024,6,2024,,22,
-113.57944444444445,53.31,11,,,,,6,79,Mostly Cloudy,AB,2024-06-11T06:00:00,,,,Généralement nuageux,10.0,4,3012216,,,3012216.2024.6.10.23,10,92.49,,,2024-06-10 23:00:00,32.2,6,13.5,EDMONTON INTL A,2024,6,2024,,23,
-113.57944444444445,53.31,11,,,,,18,92,NA,AB,2024-06-11T07:00:00,,,,ND,9.9,7,3012216,,,3012216.2024.6.11.0,11,92.46,,,2024-06-11 00:00:00,32.2,6,11.1,EDMONTON INTL A,2024,6,2024,,0,
-113.57944444444445,53.31,11,,,,,22,98,NA,AB,2024-06-11T08:00:00,,,,ND,10.0,5,3012216,,,3012216.2024.6.11.1,11,92.47,,,2024-06-11 01:00:00,32.2,6,10.4,EDMONTON INTL A,2024,6,2024,,1,
-113.57944444444445,53.31,11,,,,,24,100,Mostly Cloudy,AB,2024-06-11T09:00:00,,,,Généralement nuageux,7.7,9,3012216,,,3012216.2024.6.11.2,11,92.52,,,2024-06-11 02:00:00,32.2,6,7.7,EDMONTON INTL A,2024,6,2024,,2,
-113.57944444444445,53.31,11,,,,,26,100,NA,AB,2024-06-11T10:00:00,,,,ND,9.6,3,3012216,,,3012216.2024.6.11.3,11,92.5,,,2024-06-11 03:00:00,32.2,6,9.6,EDMONTON INTL A,2024,6,2024,,3,
-113.57944444444445,53.31,11,,,,,32,100,NA,AB,2024-06-11T11:00:00,,,,ND,7.8,3,3012216,,,3012216.2024.6.11.4,11,92.51,,,2024-06-11 04:00:00,32.2,6,7.8,EDMONTON INTL A,2024,6,2024,,4,
-113.57944444444445,53.31,11,,,,,24,100,Mainly Clear,AB,2024-06-11T12:00:00,,,,Généralement dégagé,7.9,7,3012216,,,3012216.2024.6.11.5,11,92.53,,,2024-06-11 05:00:00,32.2,6,7.9,EDMONTON INTL A,2024,6,2024,,5,
-113.57944444444445,53.31,11,,,,,29,73,NA,AB,2024-06-11T13:00:00,,,,ND,8.6,7,3012216,,,3012216.2024.6.11.6,11,92.48,,,2024-06-11 06:00:00,32.2,6,13.2,EDMONTON INTL A,2024,6,2024,,6,
-113.57944444444445,53.31,11,,,,,25,63,NA,AB,2024-06-11T14:00:00,,,,ND,8.1,7,3012216,,,3012216.2024.6.11.7,11,92.42,,,2024-06-11 07:00:00,32.2,6,15.0,EDMONTON INTL A,2024,6,2024,,7,
-113.57944444444445,53.31,11,,,,,36,52,Mainly Clear,AB,2024-06-11T15:00:00,,,,Généralement dégagé,6.9,2,3012216,,,3012216.2024.6.11.8,11,92.34,,,2024-06-11 08:00:00,32.2,6,16.6,EDMONTON INTL A,2024,6,2024,,8,
-113.57944444444445,53.31,11,,,,,17,41,NA,AB,2024-06-11T16:00:00,,,,ND,5.0,3,3012216,,,3012216.2024.6.11.9,11,92.28,,,2024-06-11 09:00:00,32.2,6,18.2,EDMONTON INTL A,2024,6,2024,,9,
-113.57944444444445,53.31,11,,,,,19,39,NA,AB,2024-06-11T17:00:00,,,,ND,4.9,7,3012216,,,3012216.2024.6.11.10,11,92.21,,,2024-06-11 10:00:00,32.2,6,19.1,EDMONTON INTL A,2024,6,2024,,10,
-113.57944444444445,53.31,11,,,,,16,38,Mainly Clear,AB,2024-06-11T18:00:00,,,,Généralement dégagé,6.0,10,3012216,,,3012216.2024.6.11.11,11,92.13,,,2024-06-11 11:00:00,32.2,6,20.6,EDMONTON INTL A,2024,6,2024,,11,
-113.57944444444445,53.31,11,,,,,18,35,NA,AB,2024-06-11T19:00:00,,,,ND,6.5,15,3012216,,,3012216.2024.6.11.12,11,92.02,,,2024-06-11 12:00:00,32.2,6,22.3,EDMONTON INTL A,2024,6,2024,,12,
-113.57944444444445,53.31,11,,,,,19,31,NA,AB,2024-06-11T20:00:00,,,,ND,5.6,12,3012216,,,3012216.2024.6.11.13,11,91.91,,,2024-06-11 13:00:00,32.2,6,23.4,EDMONTON INTL A,2024,6,2024,,13,
-113.57944444444445,53.31,11,,25,,,17,32,Mainly Clear,AB,2024-06-11T21:00:00,,,,Généralement dégagé,7.6,18,3012216,,,3012216.2024.6.11.14,11,91.76,,,2024-06-11 14:00:00,32.2,6,25.2,EDMONTON INTL A,2024,6,2024,,14,
-113.57944444444445,53.31,11,,25,,,18,30,NA,AB,2024-06-11T22:00:00,,,,ND,6.2,14,3012216,,,3012216.2024.6.11.15,11,91.62,,,2024-06-11 15:00:00,32.2,6,24.9,EDMONTON INTL A,2024,6,2024,,15,
-113.57944444444445,53.31,11,,,,,15,35,"Thunderstorms,Rain Showers",AB,2024-06-11T23:00:00,,,,"Orages,Averses de pluie",6.7,9,3012216,,,3012216.2024.6.11.16,11,91.57,,,2024-06-11 16:00:00,32.2,6,22.8,EDMONTON INTL A,2024,6,2024,,16,
-113.57944444444445,53.31,12,,,,,34,86,"Thunderstorms,Rain Showers",AB,2024-06-12T00:00:00,,,,"Orages,Averses de pluie",11.0,22,3012216,,,3012216.2024.6.11.17,11,91.86,,,2024-06-11 17:00:00,9.7,6,13.3,EDMONTON INTL A,2024,6,2024,,17,
-113.57944444444445,53.31,12,,,,,19,88,"Thunderstorms,Rain Showers",AB,2024-06-12T01:00:00,,,,"Orages,Averses de pluie",11.2,10,3012216,,,3012216.2024.6.11.18,11,91.96,,,2024-06-11 18:00:00,32.2,6,13.0,EDMONTON INTL A,2024,6,2024,,18,
-113.57944444444445,53.31,12,,,,,5,82,NA,AB,2024-06-12T02:00:00,,,,ND,9.8,33,3012216,,,3012216.2024.6.11.19,11,91.77,,,2024-06-11 19:00:00,32.2,6,12.8,EDMONTON INTL A,2024,6,2024,,19,
-113.57944444444445,53.31,12,,,,,6,80,Mostly Cloudy,AB,2024-06-12T03:00:00,,,,Généralement nuageux,8.9,19,3012216,,,3012216.2024.6.11.20,11,91.86,,,2024-06-11 20:00:00,32.2,6,12.3,EDMONTON INTL A,2024,6,2024,,20,
-113.57944444444445,53.31,12,,,,,30,83,NA,AB,2024-06-12T04:00:00,,,,ND,8.4,8,3012216,,,3012216.2024.6.11.21,11,92.03,,,2024-06-11 21:00:00,32.2,6,11.2,EDMONTON INTL A,2024,6,2024,,21,
-113.57944444444445,53.31,12,,,,,10,82,"Thunderstorms,Rain Showers",AB,2024-06-12T05:00:00,,,,"Orages,Averses de pluie",8.8,32,3012216,,,3012216.2024.6.11.22,11,91.87,,,2024-06-11 22:00:00,24.1,6,11.7,EDMONTON INTL A,2024,6,2024,,22,
-113.57944444444445,53.31,12,,,,,30,95,"Thunderstorms,Rain Showers",AB,2024-06-12T06:00:00,,,,"Orages,Averses de pluie",10.3,21,3012216,,,3012216.2024.6.11.23,11,92.2,,,2024-06-11 23:00:00,24.1,6,11.1,EDMONTON INTL A,2024,6,2024,,23,
-113.57944444444445,53.31,12,,,,,31,100,Rain Showers,AB,2024-06-12T07:00:00,,,,Averses de pluie,9.7,16,3012216,,,3012216.2024.6.12.0,12,92.2,,,2024-06-12 00:00:00,19.3,6,9.7,EDMONTON INTL A,2024,6,2024,,0,
-113.57944444444445,53.31,12,,,,,28,100,NA,AB,2024-06-12T08:00:00,,,,ND,9.1,10,3012216,,,3012216.2024.6.12.1,12,92.14,,,2024-06-12 01:00:00,32.2,6,9.1,EDMONTON INTL A,2024,6,2024,,1,
-113.57944444444445,53.31,12,,,,,28,98,Mostly Cloudy,AB,2024-06-12T09:00:00,,,,Généralement nuageux,8.9,16,3012216,,,3012216.2024.6.12.2,12,92.16,,,2024-06-12 02:00:00,32.2,6,9.1,EDMONTON INTL A,2024,6,2024,,2,
-113.57944444444445,53.31,12,,,,,26,100,NA,AB,2024-06-12T10:00:00,,,,ND,8.7,15,3012216,,,3012216.2024.6.12.3,12,92.18,,,2024-06-12 03:00:00,32.2,6,8.7,EDMONTON INTL A,2024,6,2024,,3,
-113.57944444444445,53.31,12,,,,,25,100,NA,AB,2024-06-12T11:00:00,,,,ND,8.9,16,3012216,,,3012216.2024.6.12.4,12,92.21,,,2024-06-12 04:00:00,32.2,6,8.9,EDMONTON INTL A,2024,6,2024,,4,
-113.57944444444445,53.31,12,,,,,27,95,Mostly Cloudy,AB,2024-06-12T12:00:00,,,,Généralement nuageux,8.4,14,3012216,,,3012216.2024.6.12.5,12,92.23,,,2024-06-12 05:00:00,32.2,6,9.2,EDMONTON INTL A,2024,6,2024,,5,
-113.57944444444445,53.31,12,,,,,28,85,NA,AB,2024-06-12T13:00:00,,,,ND,7.4,16,3012216,,,3012216.2024.6.12.6,12,92.26,,,2024-06-12 06:00:00,32.2,6,9.7,EDMONTON INTL A,2024,6,2024,,6,
-113.57944444444445,53.31,12,,,,,28,76,NA,AB,2024-06-12T14:00:00,,,,ND,6.7,21,3012216,,,3012216.2024.6.12.7,12,92.25,,,2024-06-12 07:00:00,32.2,6,10.7,EDMONTON INTL A,2024,6,2024,,7,
-113.57944444444445,53.31,12,,,,,30,72,Mostly Cloudy,AB,2024-06-12T15:00:00,,,,Généralement nuageux,6.8,27,3012216,,,3012216.2024.6.12.8,12,92.3,,,2024-06-12 08:00:00,32.2,6,11.6,EDMONTON INTL A,2024,6,2024,,8,
-113.57944444444445,53.31,12,,,,,30,72,NA,AB,2024-06-12T16:00:00,,,,ND,6.6,31,3012216,,,3012216.2024.6.12.9,12,92.35,,,2024-06-12 09:00:00,32.2,6,11.3,EDMONTON INTL A,2024,6,2024,,9,
-113.57944444444445,53.31,12,,,,,29,74,Rain Showers,AB,2024-06-12T17:00:00,,,,Averses de pluie,6.4,41,3012216,,,3012216.2024.6.12.10,12,92.43,,,2024-06-12 10:00:00,24.1,6,10.8,EDMONTON INTL A,2024,6,2024,,10,
-113.57944444444445,53.31,12,,,,,28,94,Rain Showers,AB,2024-06-12T18:00:00,,,,Averses de pluie,8.8,25,3012216,,,3012216.2024.6.12.11,12,92.5,,,2024-06-12 11:00:00,24.1,6,9.8,EDMONTON INTL A,2024,6,2024,,11,
-113.57944444444445,53.31,12,,,,,28,85,NA,AB,2024-06-12T19:00:00,,,,ND,8.1,19,3012216,,,3012216.2024.6.12.12,12,92.52,,,2024-06-12 12:00:00,24.1,6,10.6,EDMONTON INTL A,2024,6,2024,,12,
-113.57944444444445,53.31,12,,,,,28,89,Rain Showers,AB,2024-06-12T20:00:00,,,,Averses de pluie,9.7,13,3012216,,,3012216.2024.6.12.13,12,92.55,,,2024-06-12 13:00:00,24.1,6,11.4,EDMONTON INTL A,2024,6,2024,,13,
-113.57944444444445,53.31,12,,,,,30,73,Cloudy,AB,2024-06-12T21:00:00,,,,Nuageux,8.6,23,3012216,,,3012216.2024.6.12.14,12,92.57,,,2024-06-12 14:00:00,32.2,6,13.4,EDMONTON INTL A,2024,6,2024,,14,
-113.57944444444445,53.31,12,,,,,29,66,NA,AB,2024-06-12T22:00:00,,,,ND,8.7,30,3012216,,,3012216.2024.6.12.15,12,92.58,,,2024-06-12 15:00:00,32.2,6,14.9,EDMONTON INTL A,2024,6,2024,,15,
-113.57944444444445,53.31,12,,,,,31,61,NA,AB,2024-06-12T23:00:00,,,,ND,8.0,30,3012216,,,3012216.2024.6.12.16,12,92.6,,,2024-06-12 16:00:00,32.2,6,15.5,EDMONTON INTL A,2024,6,2024,,16,
-113.57944444444445,53.31,13,,,,,32,62,Mostly Cloudy,AB,2024-06-13T00:00:00,,,,Généralement nuageux,7.8,30,3012216,,,3012216.2024.6.12.17,12,92.65,,,2024-06-12 17:00:00,32.2,6,15.0,EDMONTON INTL A,2024,6,2024,,17,
-113.57944444444445,53.31,13,,,,,30,69,NA,AB,2024-06-13T01:00:00,,,,ND,8.4,23,3012216,,,3012216.2024.6.12.18,12,92.7,,,2024-06-12 18:00:00,32.2,6,14.1,EDMONTON INTL A,2024,6,2024,,18,
-113.57944444444445,53.31,13,,,,,35,89,Rain Showers,AB,2024-06-13T02:00:00,,,,Averses de pluie,8.9,18,3012216,,,3012216.2024.6.12.19,12,92.79,,,2024-06-12 19:00:00,32.2,6,10.7,EDMONTON INTL A,2024,6,2024,,19,
-113.57944444444445,53.31,13,,,,,30,93,Mostly Cloudy,AB,2024-06-13T03:00:00,,,,Généralement nuageux,10.3,16,3012216,,,3012216.2024.6.12.20,12,92.83,,,2024-06-12 20:00:00,32.2,6,11.3,EDMONTON INTL A,2024,6,2024,,20,
