x,y,UTC_DAY,WINDCHILL_FLAG,HUMIDEX,WIND_SPEED_FLAG,RELATIVE_HUMIDITY_FLAG,WIND_DIRECTION,RELATIVE_HUMIDITY,WEATHER_ENG_DESC,PROVINCE_CODE,UTC_DATE,STATION_PRESSURE_FLAG,PRECIP_AMOUNT_FLAG,WINDCHILL,WEATHER_FRE_DESC,DEW_POINT_TEMP,WIND_SPEED,CLIMATE_IDENTIFIER,DEW_POINT_TEMP_FLAG,PRECIP_AMOUNT,ID,LOCAL_DAY,STATION_PRESSURE,TEMP_FLAG,VISIBILITY_FLAG,LOCAL_DATE,VISIBILITY,UTC_MONTH,TEMP,STATION_NAME,LOCAL_YEAR,LOCAL_MONTH,UTC_YEAR,HUMIDEX_FLAG,LOCAL_HOUR,WIND_DIRECTION_FLAG
-113.57944444444445,53.31,5,,,,,32,39,NA,AB,2019-10-05T22:00:00,,,,ND,-1.1,20,3012216,,,3012216.2019.10.5.15,5,92.73,,,2019-10-05 15:00:00,32.2,10,12.4,EDMONTON INTL A,2019,10,2019,,15,
-113.57944444444445,53.31,5,,,,,31,38,NA,AB,2019-10-05T23:00:00,,,,ND,-0.7,17,3012216,,,3012216.2019.10.5.16,5,92.69,,,2019-10-05 16:00:00,32.2,10,13.1,EDMONTON INTL A,2019,10,2019,,16,
-113.57944444444445,53.31,6,,,,,30,39,Mainly Clear,AB,2019-10-06T00:00:00,,,,Généralement dégagé,-0.9,14,3012216,,,3012216.2019.10.5.17,5,92.69,,,2019-10-05 17:00:00,32.2,10,12.7,EDMONTON INTL A,2019,10,2019,,17,
-113.57944444444445,53.31,6,,,,,0,51,NA,AB,2019-10-06T01:00:00,,,,ND,-1.8,0,3012216,,,3012216.2019.10.5.18,5,92.7,,,2019-10-05 18:00:00,32.2,10,7.6,EDMONTON INTL A,2019,10,2019,,18,
-113.57944444444445,53.31,6,,,,,26,69,NA,AB,2019-10-06T02:00:00,,,,ND,-2.2,8,3012216,,,3012216.2019.10.5.19,5,92.72,,,2019-10-05 19:00:00,40.2,10,2.8,EDMONTON INTL A,2019,10,2019,,19,
-113.57944444444445,53.31,6,,,,,25,75,Mostly Cloudy,AB,2019-10-06T03:00:00,,,,Généralement nuageux,-1.4,11,3012216,,,3012216.2019.10.5.20,5,92.78,,,2019-10-05 20:00:00,32.2,10,2.6,EDMONTON INTL A,2019,10,2019,,20,
-113.57944444444445,53.31,6,,,,,31,52,NA,AB,2019-10-06T04:00:00,,,,ND,-0.9,12,3012216,,,3012216.2019.10.5.21,5,92.88,,,2019-10-05 21:00:00,32.2,10,8.3,EDMONTON INTL A,2019,10,2019,,21,
-113.57944444444445,53.31,6,,,,,31,46,NA,AB,2019-10-06T05:00:00,,,,ND,-1.1,17,3012216,,,3012216.2019.10.5.22,5,92.97,,,2019-10-05 22:00:00,32.2,10,9.8,EDMONTON INTL A,2019,10,2019,,22,
-113.57944444444445,53.31,6,,,,,30,46,Mostly Cloudy,AB,2019-10-06T06:00:00,,,,Généralement nuageux,-1.6,15,3012216,,,3012216.2019.10.5.23,5,93.0,,,2019-10-05 23:00:00,32.2,10,9.4,EDMONTON INTL A,2019,10,2019,,23,
-113.57944444444445,53.31,6,,,,,29,48,NA,AB,2019-10-06T07:00:00,,,,ND,-1.2,18,3012216,,,3012216.2019.10.6.0,6,93.0,,,2019-10-06 00:00:00,32.2,10,9.2,EDMONTON INTL A,2019,10,2019,,0,
-113.57944444444445,53.31,6,,,,,29,49,NA,AB,2019-10-06T08:00:00,,,,ND,-1.2,17,3012216,,,3012216.2019.10.6.1,6,93.01,,,2019-10-06 01:00:00,32.2,10,8.8,EDMONTON INTL A,2019,10,2019,,1,
-113.57944444444445,53.31,6,,,,,30,53,Mainly Clear,AB,2019-10-06T09:00:00,,,,Généralement dégagé,-1.7,13,3012216,,,3012216.2019.10.6.2,6,93.03,,,2019-10-06 02:00:00,32.2,10,7.3,EDMONTON INTL A,2019,10,2019,,2,
-113.57944444444445,53.31,6,,,,,29,56,NA,AB,2019-10-06T10:00:00,,,,ND,-1.4,10,3012216,,,3012216.2019.10.6.3,6,93.05,,,2019-10-06 03:00:00,32.2,10,6.8,EDMONTON INTL A,2019,10,2019,,3,
-113.57944444444445,53.31,6,,,,,24,73,NA,AB,2019-10-06T11:00:00,,,,ND,-2.2,12,3012216,,,3012216.2019.10.6.4,6,93.06,,,2019-10-06 04:00:00,32.2,10,2.1,EDMONTON INTL A,2019,10,2019,,4,
-113.57944444444445,53.31,6,,,,,27,55,Mostly Cloudy,AB,2019-10-06T12:00:00,,,,Généralement nuageux,-1.0,13,3012216,,,3012216.2019.10.6.5,6,93.08,,,2019-10-06 05:00:00,32.2,10,7.4,EDMONTON INTL A,2019,10,2019,,5,
-113.57944444444445,53.31,6,,,,,26,65,NA,AB,2019-10-06T13:00:00,,,,ND,-1.5,11,3012216,,,3012216.2019.10.6.6,6,93.09,,,2019-10-06 06:00:00,32.2,10,4.5,EDMONTON INTL A,2019,10,2019,,6,
-113.57944444444445,53.31,6,,,,,24,77,NA,AB,2019-10-06T14:00:00,,,,ND,-2.5,12,3012216,,,3012216.2019.10.6.7,6,93.08,,,2019-10-06 07:00:00,32.2,10,1.1,EDMONTON INTL A,2019,10,2019,,7,
-113.57944444444445,53.31,6,,,,,24,62,Mostly Cloudy,AB,2019-10-06T15:00:00,,,,Généralement nuageux,-1.2,14,3012216,,,3012216.2019.10.6.8,6,93.1,,,2019-10-06 08:00:00,32.2,10,5.5,EDMONTON INTL A,2019,10,2019,,8,
-113.57944444444445,53.31,6,,,,,25,47,NA,AB,2019-10-06T16:00:00,,,,ND,-1.2,16,3012216,,,3012216.2019.10.6.9,6,93.11,,,2019-10-06 09:00:00,24.1,10,9.4,EDMONTON INTL A,2019,10,2019,,9,
-113.57944444444445,53.31,6,,,,,25,42,NA,AB,2019-10-06T17:00:00,,,,ND,-0.9,16,3012216,,,3012216.2019.10.6.10,6,93.1,,,2019-10-06 10:00:00,32.2,10,11.4,EDMONTON INTL A,2019,10,2019,,10,
-113.57944444444445,53.31,6,,,,,20,36,Mostly Cloudy,AB,2019-10-06T18:00:00,,,,Généralement nuageux,-1.5,14,3012216,,,3012216.2019.10.6.11,6,93.07,,,2019-10-06 11:00:00,32.2,10,13.1,EDMONTON INTL A,2019,10,2019,,11,
-113.57944444444445,53.31,6,,,,,24,30,NA,AB,2019-10-06T19:00:00,,,,ND,-2.9,14,3012216,,,3012216.2019.10.6.12,6,93.01,,,2019-10-06 12:00:00,32.2,10,14.6,EDMONTON INTL A,2019,10,2019,,12,
-113.57944444444445,53.31,6,,,,,26,26,NA,AB,2019-10-06T20:00:00,,,,ND,-2.6,21,3012216,,,3012216.2019.10.6.13,6,92.92,,,2019-10-06 13:00:00,32.2,10,16.7,EDMONTON INTL A,2019,10,2019,,13,
-113.57944444444445,53.31,6,,,,,29,27,Mostly Cloudy,AB,2019-10-06T21:00:00,,,,Généralement nuageux,-2.5,22,3012216,,,3012216.2019.10.6.14,6,92.83,,,2019-10-06 14:00:00,32.2,10,16.7,EDMONTON INTL A,2019,10,2019,,14,
-113.57944444444445,53.31,6,,,,,28,27,NA,AB,2019-10-06T22:00:00,,,,ND,-1.9,19,3012216,,,3012216.2019.10.6.15,6,92.75,,,2019-10-06 15:00:00,32.2,10,17.2,EDMONTON INTL A,2019,10,2019,,15,
-113.57944444444445,53.31,6,,,,,26,27,NA,AB,2019-10-06T23:00:00,,,,ND,-1.4,18,3012216,,,3012216.2019.10.6.16,6,92.7,,,2019-10-06 16:00:00,32.2,10,17.6,EDMONTON INTL A,2019,10,2019,,16,
-113.57944444444445,53.31,7,,,,,21,33,Mostly Cloudy,AB,2019-10-07T00:00:00,,,,Généralement nuageux,-0.2,8,3012216,,,3012216.2019.10.6.17,6,92.65,,,2019-10-06 17:00:00,24.1,10,16.2,EDMONTON INTL A,2019,10,2019,,17,
-113.57944444444445,53.31,7,,,,,22,49,Blowing Dust,AB,2019-10-07T01:00:00,,,,Chasse-poussière élevée,0.4,5,3012216,,,3012216.2019.10.6.18,6,92.64,,,2019-10-06 18:00:00,6.4,10,10.7,EDMONTON INTL A,2019,10,2019,,18,
-113.57944444444445,53.31,7,,,,,19,69,NA,AB,2019-10-07T02:00:00,,,,ND,-1.1,11,3012216,,,3012216.2019.10.6.19,6,92.59,,,2019-10-06 19:00:00,32.2,10,4.1,EDMONTON INTL A,2019,10,2019,,19,
-113.57944444444445,53.31,7,,,,,22,80,Mostly Cloudy,AB,2019-10-07T03:00:00,,,,Généralement nuageux,-1.0,11,3012216,,,3012216.2019.10.6.20,6,92.59,,,2019-10-06 20:00:00,32.2,10,2.2,EDMONTON INTL A,2019,10,2019,,20,
-113.57944444444445,53.31,7,,,,,21,71,NA,AB,2019-10-07T04:00:00,,,,ND,-1.5,10,3012216,,,3012216.2019.10.6.21,6,92.57,,,2019-10-06 21:00:00,24.1,10,3.4,EDMONTON INTL A,2019,10,2019,,21,
-113.57944444444445,53.31,7,,,,,22,73,NA,AB,2019-10-07T05:00:00,,,,ND,-2.8,10,3012216,,,3012216.2019.10.6.22,6,92.51,,,2019-10-06 22:00:00,32.2,10,1.5,EDMONTON INTL A,2019,10,2019,,22,
-113.57944444444445,53.31,7,,,,,19,70,Mostly Cloudy,AB,2019-10-07T06:00:00,,,,Généralement nuageux,-3.0,14,3012216,,,3012216.2019.10.6.23,6,92.42,,,2019-10-06 23:00:00,32.2,10,1.9,EDMONTON INTL A,2019,10,2019,,23,
-113.57944444444445,53.31,7,,,,,19,73,NA,AB,2019-10-07T07:00:00,,,,ND,-2.9,14,3012216,,,3012216.2019.10.7.0,7,92.36,,,2019-10-07 00:00:00,32.2,10,1.4,EDMONTON INTL A,2019,10,2019,,0,
-113.57944444444445,53.31,7,,,,,17,71,NA,AB,2019-10-07T08:00:00,,,,ND,-3.0,10,3012216,,,3012216.2019.10.7.1,7,92.28,,,2019-10-07 01:00:00,32.2,10,1.7,EDMONTON INTL A,2019,10,2019,,1,
-113.57944444444445,53.31,7,,,,,18,75,Cloudy,AB,2019-10-07T09:00:00,,,,Nuageux,-3.3,12,3012216,,,3012216.2019.10.7.2,7,92.17,,,2019-10-07 02:00:00,32.2,10,0.6,EDMONTON INTL A,2019,10,2019,,2,
-113.57944444444445,53.31,7,,,,,17,66,NA,AB,2019-10-07T10:00:00,,,,ND,-2.2,8,3012216,,,3012216.2019.10.7.3,7,92.04,,,2019-10-07 03:00:00,32.2,10,3.6,EDMONTON INTL A,2019,10,2019,,3,
-113.57944444444445,53.31,7,,,,,16,62,NA,AB,2019-10-07T11:00:00,,,,ND,-2.9,14,3012216,,,3012216.2019.10.7.4,7,91.93,,,2019-10-07 04:00:00,32.2,10,3.7,EDMONTON INTL A,2019,10,2019,,4,
-113.57944444444445,53.31,7,,,,,14,72,Cloudy,AB,2019-10-07T12:00:00,,,,Nuageux,-3.6,12,3012216,,,3012216.2019.10.7.5,7,91.83,,,2019-10-07 05:00:00,32.2,10,1.0,EDMONTON INTL A,2019,10,2019,,5,
-113.57944444444445,53.31,7,,,,,14,74,NA,AB,2019-10-07T13:00:00,,,,ND,-3.0,13,3012216,,,3012216.2019.10.7.6,7,91.72,,,2019-10-07 06:00:00,32.2,10,1.0,EDMONTON INTL A,2019,10,2019,,6,
-113.57944444444445,53.31,7,,,,,15,69,NA,AB,2019-10-07T14:00:00,,,,ND,-3.2,7,3012216,,,3012216.2019.10.7.7,7,91.61,,,2019-10-07 07:00:00,32.2,10,1.8,EDMONTON INTL A,2019,10,2019,,7,
-113.57944444444445,53.31,7,,,,,16,67,Mostly Cloudy,AB,2019-10-07T15:00:00,,,,Généralement nuageux,-1.6,3,3012216,,,3012216.2019.10.7.8,7,91.51,,,2019-10-07 08:00:00,32.2,10,4.0,EDMONTON INTL A,2019,10,2019,,8,
-113.57944444444445,53.31,7,,,,,15,51,NA,AB,2019-10-07T16:00:00,,,,ND,-0.9,8,3012216,,,3012216.2019.10.7.9,7,91.43,,,2019-10-07 09:00:00,32.2,10,8.7,EDMONTON INTL A,2019,10,2019,,9,
-113.57944444444445,53.31,7,,,,,19,50,NA,AB,2019-10-07T17:00:00,,,,ND,1.8,5,3012216,,,3012216.2019.10.7.10,7,91.32,,,2019-10-07 10:00:00,32.2,10,12.0,EDMONTON INTL A,2019,10,2019,,10,
-113.57944444444445,53.31,7,,,,,21,38,Mostly Cloudy,AB,2019-10-07T18:00:00,,,,Généralement nuageux,0.7,15,3012216,,,3012216.2019.10.7.11,7,91.22,,,2019-10-07 11:00:00,32.2,10,14.9,EDMONTON INTL A,2019,10,2019,,11,
-113.57944444444445,53.31,7,,,,,25,32,NA,AB,2019-10-07T19:00:00,,,,ND,0.7,17,3012216,,,3012216.2019.10.7.12,7,91.14,,,2019-10-07 12:00:00,32.2,10,17.5,EDMONTON INTL A,2019,10,2019,,12,
-113.57944444444445,53.31,7,,,,,26,31,NA,AB,2019-10-07T20:00:00,,,,ND,0.7,17,3012216,,,3012216.2019.10.7.13,7,91.07,,,2019-10-07 13:00:00,32.2,10,18.0,EDMONTON INTL A,2019,10,2019,,13,
-113.57944444444445,53.31,7,,,,,27,31,Mostly Cloudy,AB,2019-10-07T21:00:00,,,,Généralement nuageux,1.2,8,3012216,,,3012216.2019.10.7.14,7,91.04,,,2019-10-07 14:00:00,32.2,10,18.5,EDMONTON INTL A,2019,10,2019,,14,
-113.57944444444445,53.31,7,,,,,34,38,NA,AB,2019-10-07T22:00:00,,,,ND,2.1,32,3012216,,,3012216.2019.10.7.15,7,91.03,,,2019-10-07 15:00:00,32.2,10,16.6,EDMONTON INTL A,2019,10,2019,,15,
-113.57944444444445,53.31,7,,,,,33,50,Rain Showers,AB,2019-10-07T23:00:00,,,,Averses de pluie,3.3,32,3012216,,,3012216.2019.10.7.16,7,91.08,,,2019-10-07 16:00:00,32.2,10,13.5,EDMONTON INTL A,2019,10,2019,,16,
-113.57944444444445,53.31,8,,,,,32,71,Cloudy,AB,2019-10-08T00:00:00,,,,Nuageux,4.8,28,3012216,,,3012216.2019.10.7.17,7,91.28,,,2019-10-07 17:00:00,32.2,10,9.8,EDMONTON INTL A,2019,10,2019,,17,
-113.57944444444445,53.31,8,,,,,35,87,Rain,AB,2019-10-08T01:00:00,,,,Pluie,3.4,30,3012216,,,3012216.2019.10.7.18,7,91.44,,,2019-10-07 18:00:00,12.9,10,5.4,EDMONTON INTL A,2019,10,2019,,18,
-113.57944444444445,53.31,8,,,,,33,87,NA,AB,2019-10-08T02:00:00,,,,ND,1.2,34,3012216,,,3012216.2019.10.7.19,7,91.71,,,2019-10-07 19:00:00,16.1,10,3.2,EDMONTON INTL A,2019,10,2019,,19,
-113.57944444444445,53.31,8,,,,,33,95,Rain,AB,2019-10-08T03:00:00,,,,Pluie,0.7,29,3012216,,,3012216.2019.10.7.20,7,91.73,,,2019-10-07 20:00:00,19.3,10,1.4,EDMONTON INTL A,2019,10,2019,,20,
-113.57944444444445,53.31,8,,,,,33,94,Rain,AB,2019-10-08T04:00:00,,,,Pluie,0.0,21,3012216,,,3012216.2019.10.7.21,7,91.88,,,2019-10-07 21:00:00,24.1,10,0.9,EDMONTON INTL A,2019,10,2019,,21,
-113.57944444444445,53.31,8,,,,,34,95,"Snow,Fog",AB,2019-10-08T05:00:00,,,,"Neige,Brouillard",-0.6,27,3012216,,,3012216.2019.10.7.22,7,91.9,,,2019-10-07 22:00:00,2.4,10,0.1,EDMONTON INTL A,2019,10,2019,,22,
-113.57944444444445,53.31,8,,,,,34,87,Snow,AB,2019-10-08T06:00:00,,,,Neige,-1.8,23,3012216,,,3012216.2019.10.7.23,7,92.05,,,2019-10-07 23:00:00,16.1,10,0.1,EDMONTON INTL A,2019,10,2019,,23,
-113.57944444444445,53.31,8,,,,,33,85,Snow,AB,2019-10-08T07:00:00,,,-6,Neige,-2.6,25,3012216,,,3012216.2019.10.8.0,8,92.15,,,2019-10-08 00:00:00,24.1,10,-0.3,EDMONTON INTL A,2019,10,2019,,0,
-113.57944444444445,53.31,8,,,,,35,85,"Snow,Fog",AB,2019-10-08T08:00:00,,,-7,"Neige,Brouillard",-3.0,22,3012216,,,3012216.2019.10.8.1,8,92.26,,,2019-10-08 01:00:00,4.8,10,-0.8,EDMONTON INTL A,2019,10,2019,,1,
-113.57944444444445,53.31,8,,,,,35,75,Cloudy,AB,2019-10-08T09:00:00,,,-8,Nuageux,-4.8,31,3012216,,,3012216.2019.10.8.2,8,92.37,,,2019-10-08 02:00:00,32.2,10,-0.9,EDMONTON INTL A,2019,10,2019,,2,
-113.57944444444445,53.31,8,,,,,34,76,NA,AB,2019-10-08T10:00:00,,,-7,ND,-5.2,20,3012216,,,3012216.2019.10.8.3,8,92.43,,,2019-10-08 03:00:00,32.2,10,-1.5,EDMONTON INTL A,2019,10,2019,,3,
-113.57944444444445,53.31,8,,,,,35,79,NA,AB,2019-10-08T11:00:00,,,-8,ND,-5.0,20,3012216,,,3012216.2019.10.8.4,8,92.54,,,2019-10-08 04:00:00,32.2,10,-1.8,EDMONTON INTL A,2019,10,2019,,4,
-113.57944444444445,53.31,8,,,,,35,78,Cloudy,AB,2019-10-08T12:00:00,,,-9,Nuageux,-5.4,28,3012216,,,3012216.2019.10.8.5,8,92.59,,,2019-10-08 05:00:00,32.2,10,-2.1,EDMONTON INTL A,2019,10,2019,,5,
-113.57944444444445,53.31,8,,,,,35,76,NA,AB,2019-10-08T13:00:00,,,-10,ND,-6.2,30,3012216,,,3012216.2019.10.8.6,8,92.65,,,2019-10-08 06:00:00,32.2,10,-2.5,EDMONTON INTL A,2019,10,2019,,6,
-113.57944444444445,53.31,8,,,,,35,71,NA,AB,2019-10-08T14:00:00,,,-10,ND,-7.9,21,3012216,,,3012216.2019.10.8.7,8,92.8,,,2019-10-08 07:00:00,32.2,10,-3.3,EDMONTON INTL A,2019,10,2019,,7,
-113.57944444444445,53.31,8,,,,,34,73,Mostly Cloudy,AB,2019-10-08T15:00:00,,,-10,Généralement nuageux,-7.7,22,3012216,,,3012216.2019.10.8.8,8,92.9,,,2019-10-08 08:00:00,32.2,10,-3.5,EDMONTON INTL A,2019,10,2019,,8,
-113.57944444444445,53.31,8,,,,,35,72,NA,AB,2019-10-08T16:00:00,,,-10,ND,-7.3,26,3012216,,,3012216.2019.10.8.9,8,92.97,,,2019-10-08 09:00:00,32.2,10,-2.9,EDMONTON INTL A,2019,10,2019,,9,
-113.57944444444445,53.31,8,,,,,35,69,NA,AB,2019-10-08T17:00:00,,,-9,ND,-7.4,25,3012216,,,3012216.2019.10.8.10,8,93.03,,,2019-10-08 10:00:00,32.2,10,-2.4,EDMONTON INTL A,2019,10,2019,,10,
-113.57944444444445,53.31,8,,,,,34,66,Cloudy,AB,2019-10-08T18:00:00,,,-8,Nuageux,-7.4,25,3012216,,,3012216.2019.10.8.11,8,93.05,,,2019-10-08 11:00:00,32.2,10,-1.9,EDMONTON INTL A,2019,10,2019,,11,
-113.57944444444445,53.31,8,,,,,35,57,NA,AB,2019-10-08T19:00:00,,,-7,ND,-8.6,23,3012216,,,3012216.2019.10.8.12,8,93.09,,,2019-10-08 12:00:00,32.2,10,-1.1,EDMONTON INTL A,2019,10,2019,,12,
-113.57944444444445,53.31,8,,,,,32,54,NA,AB,2019-10-08T20:00:00,,,-7,ND,-9.0,28,3012216,,,3012216.2019.10.8.13,8,93.13,,,2019-10-08 13:00:00,32.2,10,-0.8,EDMONTON INTL A,2019,10,2019,,13,
-113.57944444444445,53.31,8,,,,,33,51,Mostly Cloudy,AB,2019-10-08T21:00:00,,,-8,Généralement nuageux,-9.9,32,3012216,,,3012216.2019.10.8.14,8,93.2,,,2019-10-08 14:00:00,32.2,10,-1.0,EDMONTON INTL A,2019,10,2019,,14,
-113.57944444444445,53.31,8,,,,,32,51,Snow,AB,2019-10-08T22:00:00,,,-6,Neige,-9.7,19,3012216,,,3012216.2019.10.8.15,8,93.28,,,2019-10-08 15:00:00,32.2,10,-0.7,EDMONTON INTL A,2019,10,2019,,15,
-113.57944444444445,53.31,8,,,,,31,48,NA,AB,2019-10-08T23:00:00,,,-6,ND,-10.4,19,3012216,,,3012216.2019.10.8.16,8,93.35,,,2019-10-08 16:00:00,32.2,10,-0.6,EDMONTON INTL A,2019,10,2019,,16,
-113.57944444444445,53.31,9,,,,,32,49,Mostly Cloudy,AB,2019-10-09T00:00:00,,,-6,Généralement nuageux,-10.3,17,3012216,,,3012216.2019.10.8.17,8,93.42,,,2019-10-08 17:00:00,32.2,10,-0.8,EDMONTON INTL A,2019,10,2019,,17,
-113.57944444444445,53.31,9,,,,,33,59,Snow,AB,2019-10-09T01:00:00,,,-7,Neige,-8.7,17,3012216,,,3012216.2019.10.8.18,8,93.51,,,2019-10-08 18:00:00,32.2,10,-1.7,EDMONTON INTL A,2019,10,2019,,18,
-113.57944444444445,53.31,9,,,,,34,63,Snow,AB,2019-10-09T02:00:00,,,-7,Neige,-8.5,12,3012216,,,3012216.2019.10.8.19,8,93.59,,,2019-10-08 19:00:00,32.2,10,-2.3,EDMONTON INTL A,2019,10,2019,,19,
-113.57944444444445,53.31,9,,,,,33,49,Snow,AB,2019-10-09T03:00:00,,,-8,Neige,-11.3,24,3012216,,,3012216.2019.10.8.20,8,93.66,,,2019-10-08 20:00:00,32.2,10,-2.0,EDMONTON INTL A,2019,10,2019,,20,
-113.57944444444445,53.31,9,,,,,32,55,NA,AB,2019-10-09T04:00:00,,,-8,ND,-10.2,17,3012216,,,3012216.2019.10.8.21,8,93.72,,,2019-10-08 21:00:00,32.2,10,-2.4,EDMONTON INTL A,2019,10,2019,,21,
-113.57944444444445,53.31,9,,,,,32,53,NA,AB,2019-10-09T05:00:00,,,-8,ND,-11.0,14,3012216,,,3012216.2019.10.8.22,8,93.75,,,2019-10-08 22:00:00,32.2,10,-2.7,EDMONTON INTL A,2019,10,2019,,22,
-113.57944444444445,53.31,9,,,,,32,47,Cloudy,AB,2019-10-09T06:00:00,,,-8,Nuageux,-12.6,16,3012216,,,3012216.2019.10.8.23,8,93.78,,,2019-10-08 23:00:00,32.2,10,-2.8,EDMONTON INTL A,2019,10,2019,,23,
-113.57944444444445,53.31,9,,,,,32,50,NA,AB,2019-10-09T07:00:00,,,-8,ND,-11.9,15,3012216,,,3012216.2019.10.9.0,9,93.8,,,2019-10-09 00:00:00,32.2,10,-3.0,EDMONTON INTL A,2019,10,2019,,0,
-113.57944444444445,53.31,9,,,,,31,54,NA,AB,2019-10-09T08:00:00,,,-7,ND,-11.2,11,3012216,,,3012216.2019.10.9.1,9,93.84,,,2019-10-09 01:00:00,32.2,10,-3.1,EDMONTON INTL A,2019,10,2019,,1,
-113.57944444444445,53.31,9,,,,,29,62,Cloudy,AB,2019-10-09T09:00:00,,,-7,Nuageux,-9.5,10,3012216,,,3012216.2019.10.9.2,9,93.87,,,2019-10-09 02:00:00,32.2,10,-3.2,EDMONTON INTL A,2019,10,2019,,2,
-113.57944444444445,53.31,9,,,,,30,68,NA,AB,2019-10-09T10:00:00,,,-8,ND,-8.4,13,3012216,,,3012216.2019.10.9.3,9,93.89,,,2019-10-09 03:00:00,32.2,10,-3.3,EDMONTON INTL A,2019,10,2019,,3,
-113.57944444444445,53.31,9,,,,,27,71,NA,AB,2019-10-09T11:00:00,,,-7,ND,-8.0,8,3012216,,,3012216.2019.10.9.4,9,93.94,,,2019-10-09 04:00:00,32.2,10,-3.5,EDMONTON INTL A,2019,10,2019,,4,
-113.57944444444445,53.31,9,,,,,28,77,Snow,AB,2019-10-09T12:00:00,,,-8,Neige,-7.0,12,3012216,,,3012216.2019.10.9.5,9,93.99,,,2019-10-09 05:00:00,16.1,10,-3.6,EDMONTON INTL A,2019,10,2019,,5,
-113.57944444444445,53.31,9,,,,,25,86,Snow,AB,2019-10-09T13:00:00,,,-8,Neige,-6.8,7,3012216,,,3012216.2019.10.9.6,9,94.01,,,2019-10-09 06:00:00,32.2,10,-4.8,EDMONTON INTL A,2019,10,2019,,6,
-113.57944444444445,53.31,9,,,,,28,79,NA,AB,2019-10-09T14:00:00,,,-8,ND,-7.4,8,3012216,,,3012216.2019.10.9.7,9,94.03,,,2019-10-09 07:00:00,32.2,10,-4.4,EDMONTON INTL A,2019,10,2019,,7,
-113.57944444444445,53.31,9,,,,,29,78,Mostly Cloudy,AB,2019-10-09T15:00:00,,,-8,Généralement nuageux,-7.2,9,3012216,,,3012216.2019.10.9.8,9,94.08,,,2019-10-09 08:00:00,32.2,10,-3.9,EDMONTON INTL A,2019,10,2019,,8,
-113.57944444444445,53.31,9,,,,,29,72,NA,AB,2019-10-09T16:00:00,,,-7,ND,-7.3,12,3012216,,,3012216.2019.10.9.9,9,94.1,,,2019-10-09 09:00:00,32.2,10,-2.9,EDMONTON INTL A,2019,10,2019,,9,
-113.57944444444445,53.31,9,,,,,28,65,NA,AB,2019-10-09T17:00:00,,,-7,ND,-7.6,16,3012216,,,3012216.2019.10.9.10,9,94.1,,,2019-10-09 10:00:00,32.2,10,-1.9,EDMONTON INTL A,2019,10,2019,,10,
-113.57944444444445,53.31,9,,,,,27,60,Mostly Cloudy,AB,2019-10-09T18:00:00,,,-6,Généralement nuageux,-8.2,13,3012216,,,3012216.2019.10.9.11,9,94.07,,,2019-10-09 11:00:00,32.2,10,-1.4,EDMONTON INTL A,2019,10,2019,,11,
-113.57944444444445,53.31,9,,,,,27,49,NA,AB,2019-10-09T19:00:00,,,,ND,-9.4,16,3012216,,,3012216.2019.10.9.12,9,94.06,,,2019-10-09 12:00:00,32.2,10,0.2,EDMONTON INTL A,2019,10,2019,,12,
-113.57944444444445,53.31,9,,,,,26,37,NA,AB,2019-10-09T20:00:00,,,,ND,-12.4,15,3012216,,,3012216.2019.10.9.13,9,94.04,,,2019-10-09 13:00:00,32.2,10,0.5,EDMONTON INTL A,2019,10,2019,,13,
-113.57944444444445,53.31,9,,,,,31,34,Mostly Cloudy,AB,2019-10-09T21:00:00,,,,Généralement nuageux,-14.1,4,3012216,,,3012216.2019.10.9.14,9,94.03,,,2019-10-09 14:00:00,32.2,10,0.1,EDMONTON INTL A,2019,10,2019,,14,
-113.57944444444445,53.31,9,,,,,0,37,NA,AB,2019-10-09T22:00:00,,,,ND,-12.9,0,3012216,,,3012216.2019.10.9.15,9,94.02,,,2019-10-09 15:00:00,32.2,10,0.2,EDMONTON INTL A,2019,10,2019,,15,
-113.57944444444445,53.31,9,,,,,32,33,NA,AB,2019-10-09T23:00:00,,,,ND,-13.3,9,3012216,,,3012216.2019.10.9.16,9,94.04,,,2019-10-09 16:00:00,32.2,10,1.5,EDMONTON INTL A,2019,10,2019,,16,
-113.57944444444445,53.31,10,,,,,27,39,Mainly Clear,AB,2019-10-10T00:00:00,,,-3,Généralement dégagé,-12.4,10,3012216,,,3012216.2019.10.9.17,9,94.06,,,2019-10-09 17:00:00,32.2,10,0.0,EDMONTON INTL A,2019,10,2019,,17,
-113.57944444444445,53.31,10,,,,,22,61,NA,AB,2019-10-10T01:00:00,,,-8,ND,-10.6,9,3012216,,,3012216.2019.10.9.18,9,94.1,,,2019-10-09 18:00:00,32.2,10,-4.1,EDMONTON INTL A,2019,10,2019,,18,
-113.57944444444445,53.31,10,,,,,18,65,NA,AB,2019-10-10T02:00:00,,,-9,ND,-10.6,10,3012216,,,3012216.2019.10.9.19,9,94.13,,,2019-10-09 19:00:00,32.2,10,-4.9,EDMONTON INTL A,2019,10,2019,,19,
-113.57944444444445,53.31,10,,,,,19,74,Clear,AB,2019-10-10T03:00:00,,,-13,Dégagé,-10.9,13,3012216,,,3012216.2019.10.9.20,9,94.16,,,2019-10-09 20:00:00,32.2,10,-7.0,EDMONTON INTL A,2019,10,2019,,20,
