x,y,TEMP,VISIBILITY_FLAG,RELATIVE_HUMIDITY,UTC_DATE,ID,TEMP_FLAG,UTC_YEAR,LOCAL_MONTH,WEATHER_FRE_DESC,VISIBILITY,WIND_DIRECTION,CLIMATE_IDENTIFIER,PRECIP_AMOUNT,LOCAL_DATE,WIND_DIRECTION_FLAG,DEW_POINT_TEMP_FLAG,PROVINCE_CODE,RELATIVE_HUMIDITY_FLAG,LOCAL_YEAR,HUMIDEX_FLAG,WINDCHILL,UTC_MONTH,HUMIDEX,WIND_SPEED_FLAG,UTC_DAY,STATION_NAME,WIND_SPEED,WEATHER_ENG_DESC,STATION_PRESSURE,LOCAL_HOUR,STATION_PRESSURE_FLAG,WINDCHILL_FLAG,DEW_POINT_TEMP,LOCAL_DAY,PRECIP_AMOUNT_FLAG
-113.57944444444445,53.31,-7.2,,90,2022-01-15T08:00:00,3012216.2022.1.15.1,,2022,1,ND,32.2,19,3012216,,2022-01-15 01:00:00,,,AB,,2022,,-9,1,,,15,EDMONTON INTL A,4,NA,92.87,1,,,-8.5,15,
-113.57944444444445,53.31,-6.8,,92,2022-01-15T09:00:00,3012216.2022.1.15.2,,2022,1,Généralement nuageux,32.2,36,3012216,,2022-01-15 02:00:00,,,AB,,2022,,-8,1,,,15,EDMONTON INTL A,2,Mostly Cloudy,92.81,2,,,-7.8,15,
-113.57944444444445,53.31,-6.9,,92,2022-01-15T10:00:00,3012216.2022.1.15.3,,2022,1,ND,32.2,17,3012216,,2022-01-15 03:00:00,,,AB,,2022,,-10,1,,,15,EDMONTON INTL A,7,NA,92.79,3,,,-8.1,15,
-113.57944444444445,53.31,-6.4,,87,2022-01-15T11:00:00,3012216.2022.1.15.4,,2022,1,ND,32.2,19,3012216,,2022-01-15 04:00:00,,,AB,,2022,,-10,1,,,15,EDMONTON INTL A,8,NA,92.79,4,,,-8.3,15,
-113.57944444444445,53.31,-3.8,,84,2022-01-15T12:00:00,3012216.2022.1.15.5,,2022,1,Nuageux,32.2,18,3012216,,2022-01-15 05:00:00,,,AB,,2022,,-5,1,,,15,EDMONTON INTL A,3,Cloudy,92.78,5,,,-6.1,15,
-113.57944444444445,53.31,-2.0,,78,2022-01-15T13:00:00,3012216.2022.1.15.6,,2022,1,ND,32.2,19,3012216,,2022-01-15 06:00:00,,,AB,,2022,,-5,1,,,15,EDMONTON INTL A,9,NA,92.8,6,,,-5.4,15,
-113.57944444444445,53.31,-0.8,,75,2022-01-15T14:00:00,3012216.2022.1.15.7,,2022,1,ND,32.2,20,3012216,,2022-01-15 07:00:00,,,AB,,2022,,-3,1,,,15,EDMONTON INTL A,7,NA,92.76,7,,,-4.7,15,
-113.57944444444445,53.31,-2.6,,77,2022-01-15T15:00:00,3012216.2022.1.15.8,,2022,1,Généralement dégagé,32.2,22,3012216,,2022-01-15 08:00:00,,,AB,,2022,,-7,1,,,15,EDMONTON INTL A,12,Mainly Clear,92.72,8,,,-6.0,15,
-113.57944444444445,53.31,-2.9,,78,2022-01-15T16:00:00,3012216.2022.1.15.9,,2022,1,ND,32.2,24,3012216,,2022-01-15 09:00:00,,,AB,,2022,,-6,1,,,15,EDMONTON INTL A,9,NA,92.72,9,,,-6.3,15,
-113.57944444444445,53.31,-0.8,,79,2022-01-15T17:00:00,3012216.2022.1.15.10,,2022,1,ND,32.2,25,3012216,,2022-01-15 10:00:00,,,AB,,2022,,-6,1,,,15,EDMONTON INTL A,17,NA,92.74,10,,,-3.9,15,
-113.57944444444445,53.31,1.7,,72,2022-01-15T18:00:00,3012216.2022.1.15.11,,2022,1,Généralement dégagé,32.2,26,3012216,,2022-01-15 11:00:00,,,AB,,2022,,,1,,,15,EDMONTON INTL A,21,Mainly Clear,92.74,11,,,-2.8,15,
-113.57944444444445,53.31,1.2,,73,2022-01-15T19:00:00,3012216.2022.1.15.12,,2022,1,ND,32.2,26,3012216,,2022-01-15 12:00:00,,,AB,,2022,,,1,,,15,EDMONTON INTL A,20,NA,92.74,12,,,-3.0,15,
-113.57944444444445,53.31,0.6,,74,2022-01-15T20:00:00,3012216.2022.1.15.13,,2022,1,ND,32.2,24,3012216,,2022-01-15 13:00:00,,,AB,,2022,,,1,,,15,EDMONTON INTL A,18,NA,92.7,13,,,-3.6,15,
-113.57944444444445,53.31,1.0,,74,2022-01-15T21:00:00,3012216.2022.1.15.14,,2022,1,Généralement dégagé,32.2,26,3012216,,2022-01-15 14:00:00,,,AB,,2022,,,1,,,15,EDMONTON INTL A,17,Mainly Clear,92.72,14,,,-3.0,15,
-113.57944444444445,53.31,1.8,,68,2022-01-15T22:00:00,3012216.2022.1.15.15,,2022,1,ND,32.2,27,3012216,,2022-01-15 15:00:00,,,AB,,2022,,,1,,,15,EDMONTON INTL A,12,NA,92.73,15,,,-3.4,15,
-113.57944444444445,53.31,2.7,,60,2022-01-15T23:00:00,3012216.2022.1.15.16,,2022,1,ND,32.2,29,3012216,,2022-01-15 16:00:00,,,AB,,2022,,,1,,,15,EDMONTON INTL A,19,NA,92.77,16,,,-4.2,15,
-113.57944444444445,53.31,3.4,,59,2022-01-16T00:00:00,3012216.2022.1.15.17,,2022,1,Généralement nuageux,32.2,29,3012216,,2022-01-15 17:00:00,,,AB,,2022,,,1,,,16,EDMONTON INTL A,19,Mostly Cloudy,92.82,17,,,-3.9,15,
-113.57944444444445,53.31,1.0,,69,2022-01-16T01:00:00,3012216.2022.1.15.18,,2022,1,ND,32.2,27,3012216,,2022-01-15 18:00:00,,,AB,,2022,,,1,,,16,EDMONTON INTL A,16,NA,92.83,18,,,-4.0,15,
-113.57944444444445,53.31,-2.0,,72,2022-01-16T02:00:00,3012216.2022.1.15.19,,2022,1,ND,32.2,26,3012216,,2022-01-15 19:00:00,,,AB,,2022,,-7,1,,,16,EDMONTON INTL A,18,NA,92.85,19,,,-6.4,15,
-113.57944444444445,53.31,-1.8,,75,2022-01-16T03:00:00,3012216.2022.1.15.20,,2022,1,Dégagé,32.2,26,3012216,,2022-01-15 20:00:00,,,AB,,2022,,-8,1,,,16,EDMONTON INTL A,21,Clear,92.91,20,,,-5.8,15,
-113.57944444444445,53.31,-1.9,,74,2022-01-16T04:00:00,3012216.2022.1.15.21,,2022,1,ND,32.2,26,3012216,,2022-01-15 21:00:00,,,AB,,2022,,-8,1,,,16,EDMONTON INTL A,20,NA,92.93,21,,,-5.9,15,
-113.57944444444445,53.31,-3.8,,74,2022-01-16T05:00:00,3012216.2022.1.15.22,,2022,1,ND,32.2,26,3012216,,2022-01-15 22:00:00,,,AB,,2022,,-9,1,,,16,EDMONTON INTL A,16,NA,92.98,22,,,-7.8,15,
-113.57944444444445,53.31,-3.3,,69,2022-01-16T06:00:00,3012216.2022.1.15.23,,2022,1,Généralement dégagé,32.2,26,3012216,,2022-01-15 23:00:00,,,AB,,2022,,-9,1,,,16,EDMONTON INTL A,17,Mainly Clear,93.03,23,,,-8.1,15,
-113.57944444444445,53.31,-2.4,,70,2022-01-16T07:00:00,3012216.2022.1.16.0,,2022,1,ND,32.2,27,3012216,,2022-01-16 00:00:00,,,AB,,2022,,-8,1,,,16,EDMONTON INTL A,18,NA,93.08,0,,,-7.2,16,
-113.57944444444445,53.31,0.2,,60,2022-01-16T08:00:00,3012216.2022.1.16.1,,2022,1,ND,32.2,28,3012216,,2022-01-16 01:00:00,,,AB,,2022,,,1,,,16,EDMONTON INTL A,13,NA,93.14,1,,,-6.7,16,
-113.57944444444445,53.31,-5.9,,76,2022-01-16T09:00:00,3012216.2022.1.16.2,,2022,1,Dégagé,32.2,26,3012216,,2022-01-16 02:00:00,,,AB,,2022,,-11,1,,,16,EDMONTON INTL A,12,Clear,93.2,2,,,-9.5,16,
-113.57944444444445,53.31,-4.8,,76,2022-01-16T10:00:00,3012216.2022.1.16.3,,2022,1,ND,32.2,27,3012216,,2022-01-16 03:00:00,,,AB,,2022,,-11,1,,,16,EDMONTON INTL A,19,NA,93.22,3,,,-8.4,16,
-113.57944444444445,53.31,-5.1,,74,2022-01-16T11:00:00,3012216.2022.1.16.4,,2022,1,ND,32.2,26,3012216,,2022-01-16 04:00:00,,,AB,,2022,,-11,1,,,16,EDMONTON INTL A,16,NA,93.16,4,,,-9.1,16,
-113.57944444444445,53.31,-3.3,,71,2022-01-16T12:00:00,3012216.2022.1.16.5,,2022,1,Généralement dégagé,32.2,27,3012216,,2022-01-16 05:00:00,,,AB,,2022,,-8,1,,,16,EDMONTON INTL A,15,Mainly Clear,93.19,5,,,-7.7,16,
-113.57944444444445,53.31,-5.0,,76,2022-01-16T13:00:00,3012216.2022.1.16.6,,2022,1,ND,32.2,27,3012216,,2022-01-16 06:00:00,,,AB,,2022,,-10,1,,,16,EDMONTON INTL A,12,NA,93.16,6,,,-8.7,16,
-113.57944444444445,53.31,-6.7,,79,2022-01-16T14:00:00,3012216.2022.1.16.7,,2022,1,ND,32.2,25,3012216,,2022-01-16 07:00:00,,,AB,,2022,,-12,1,,,16,EDMONTON INTL A,12,NA,93.16,7,,,-9.8,16,
-113.57944444444445,53.31,-8.0,,81,2022-01-16T15:00:00,3012216.2022.1.16.8,,2022,1,Généralement nuageux,32.2,25,3012216,,2022-01-16 08:00:00,,,AB,,2022,,-13,1,,,16,EDMONTON INTL A,12,Mostly Cloudy,93.12,8,,,-10.6,16,
-113.57944444444445,53.31,-7.0,,77,2022-01-16T16:00:00,3012216.2022.1.16.9,,2022,1,ND,32.2,22,3012216,,2022-01-16 09:00:00,,,AB,,2022,,-12,1,,,16,EDMONTON INTL A,10,NA,93.08,9,,,-10.4,16,
-113.57944444444445,53.31,-6.5,,78,2022-01-16T17:00:00,3012216.2022.1.16.10,,2022,1,ND,32.2,20,3012216,,2022-01-16 10:00:00,,,AB,,2022,,-11,1,,,16,EDMONTON INTL A,11,NA,93.01,10,,,-9.8,16,
-113.57944444444445,53.31,-3.8,,74,2022-01-16T18:00:00,3012216.2022.1.16.11,,2022,1,Nuageux,32.2,21,3012216,,2022-01-16 11:00:00,,,AB,,2022,,-9,1,,,16,EDMONTON INTL A,15,Cloudy,92.97,11,,,-7.8,16,
-113.57944444444445,53.31,-3.0,,79,2022-01-16T19:00:00,3012216.2022.1.16.12,,2022,1,ND,32.2,19,3012216,,2022-01-16 12:00:00,,,AB,,2022,,-7,1,,,16,EDMONTON INTL A,11,NA,92.86,12,,,-6.1,16,
-113.57944444444445,53.31,-1.5,,76,2022-01-16T20:00:00,3012216.2022.1.16.13,,2022,1,ND,32.2,19,3012216,,2022-01-16 13:00:00,,,AB,,2022,,-6,1,,,16,EDMONTON INTL A,12,NA,92.76,13,,,-5.1,16,
-113.57944444444445,53.31,-1.2,,75,2022-01-16T21:00:00,3012216.2022.1.16.14,,2022,1,Généralement nuageux,32.2,19,3012216,,2022-01-16 14:00:00,,,AB,,2022,,-5,1,,,16,EDMONTON INTL A,12,Mostly Cloudy,92.61,14,,,-5.0,16,
-113.57944444444445,53.31,-0.3,,68,2022-01-16T22:00:00,3012216.2022.1.16.15,,2022,1,ND,32.2,17,3012216,,2022-01-16 15:00:00,,,AB,,2022,,-5,1,,,16,EDMONTON INTL A,14,NA,92.49,15,,,-5.5,16,
-113.57944444444445,53.31,-0.7,,73,2022-01-16T23:00:00,3012216.2022.1.16.16,,2022,1,ND,32.2,18,3012216,,2022-01-16 16:00:00,,,AB,,2022,,-5,1,,,16,EDMONTON INTL A,14,NA,92.43,16,,,-4.9,16,
-113.57944444444445,53.31,-0.7,,71,2022-01-17T00:00:00,3012216.2022.1.16.17,,2022,1,Nuageux,32.2,16,3012216,,2022-01-16 17:00:00,,,AB,,2022,,-4,1,,,17,EDMONTON INTL A,11,Cloudy,92.34,17,,,-5.4,16,
-113.57944444444445,53.31,-1.1,,72,2022-01-17T01:00:00,3012216.2022.1.16.18,,2022,1,ND,32.2,16,3012216,,2022-01-16 18:00:00,,,AB,,2022,,-5,1,,,17,EDMONTON INTL A,10,NA,92.3,18,,,-5.5,16,
-113.57944444444445,53.31,-2.2,,82,2022-01-17T02:00:00,3012216.2022.1.16.19,,2022,1,ND,32.2,14,3012216,,2022-01-16 19:00:00,,,AB,,2022,,-5,1,,,17,EDMONTON INTL A,8,NA,92.25,19,,,-4.9,16,
-113.57944444444445,53.31,-1.9,,82,2022-01-17T03:00:00,3012216.2022.1.16.20,,2022,1,Nuageux,32.2,20,3012216,,2022-01-16 20:00:00,,,AB,,2022,,-4,1,,,17,EDMONTON INTL A,5,Cloudy,92.22,20,,,-4.7,16,
-113.57944444444445,53.31,-1.5,,79,2022-01-17T04:00:00,3012216.2022.1.16.21,,2022,1,ND,32.2,17,3012216,,2022-01-16 21:00:00,,,AB,,2022,,-5,1,,,17,EDMONTON INTL A,9,NA,92.14,21,,,-4.7,16,
-113.57944444444445,53.31,-1.6,,82,2022-01-17T05:00:00,3012216.2022.1.16.22,,2022,1,ND,32.2,13,3012216,,2022-01-16 22:00:00,,,AB,,2022,,-5,1,,,17,EDMONTON INTL A,9,NA,92.09,22,,,-4.3,16,
-113.57944444444445,53.31,-2.1,,84,2022-01-17T06:00:00,3012216.2022.1.16.23,,2022,1,Généralement nuageux,32.2,13,3012216,,2022-01-16 23:00:00,,,AB,,2022,,-6,1,,,17,EDMONTON INTL A,11,Mostly Cloudy,92.06,23,,,-4.4,16,
-113.57944444444445,53.31,-1.6,,81,2022-01-17T07:00:00,3012216.2022.1.17.0,,2022,1,ND,32.2,16,3012216,,2022-01-17 00:00:00,,,AB,,2022,,-5,1,,,17,EDMONTON INTL A,10,NA,92.03,0,,,-4.5,17,
-113.57944444444445,53.31,-1.9,,83,2022-01-17T08:00:00,3012216.2022.1.17.1,,2022,1,ND,32.2,14,3012216,,2022-01-17 01:00:00,,,AB,,2022,,-5,1,,,17,EDMONTON INTL A,7,NA,92.02,1,,,-4.5,17,
-113.57944444444445,53.31,-2.0,,84,2022-01-17T09:00:00,3012216.2022.1.17.2,,2022,1,Pluie verglaçante,32.2,20,3012216,,2022-01-17 02:00:00,,,AB,,2022,,-5,1,,,17,EDMONTON INTL A,9,Freezing Rain,92.01,2,,,-4.3,17,
-113.57944444444445,53.31,-1.3,,85,2022-01-17T10:00:00,3012216.2022.1.17.3,,2022,1,Pluie verglaçante,32.2,16,3012216,,2022-01-17 03:00:00,,,AB,,2022,,-3,1,,,17,EDMONTON INTL A,5,Freezing Rain,91.97,3,,,-3.6,17,
-113.57944444444445,53.31,-2.4,,88,2022-01-17T11:00:00,3012216.2022.1.17.4,,2022,1,Neige,32.2,15,3012216,,2022-01-17 04:00:00,,,AB,,2022,,-6,1,,,17,EDMONTON INTL A,8,Snow,91.86,4,,,-4.0,17,
-113.57944444444445,53.31,-2.3,,92,2022-01-17T12:00:00,3012216.2022.1.17.5,,2022,1,Neige,32.2,36,3012216,,2022-01-17 05:00:00,,,AB,,2022,,-3,1,,,17,EDMONTON INTL A,3,Snow,91.86,5,,,-3.5,17,
-113.57944444444445,53.31,0.0,,94,2022-01-17T13:00:00,3012216.2022.1.17.6,,2022,1,Pluie verglaçante,24.1,21,3012216,,2022-01-17 06:00:00,,,AB,,2022,,-3,1,,,17,EDMONTON INTL A,10,Freezing Rain,91.85,6,,,-0.9,17,
-113.57944444444445,53.31,0.4,,97,2022-01-17T14:00:00,3012216.2022.1.17.7,,2022,1,Pluie verglaçante,19.3,18,3012216,,2022-01-17 07:00:00,,,AB,,2022,,,1,,,17,EDMONTON INTL A,7,Freezing Rain,91.76,7,,,0.0,17,
-113.57944444444445,53.31,0.7,,98,2022-01-17T15:00:00,3012216.2022.1.17.8,,2022,1,Pluie,24.1,21,3012216,,2022-01-17 08:00:00,,,AB,,2022,,,1,,,17,EDMONTON INTL A,8,Rain,91.75,8,,,0.4,17,
-113.57944444444445,53.31,0.5,,98,2022-01-17T16:00:00,3012216.2022.1.17.9,,2022,1,Pluie,32.2,18,3012216,,2022-01-17 09:00:00,,,AB,,2022,,,1,,,17,EDMONTON INTL A,4,Rain,91.66,9,,,0.2,17,
-113.57944444444445,53.31,0.5,,98,2022-01-17T17:00:00,3012216.2022.1.17.10,,2022,1,ND,32.2,36,3012216,,2022-01-17 10:00:00,,,AB,,2022,,,1,,,17,EDMONTON INTL A,2,NA,91.62,10,,,0.3,17,
-113.57944444444445,53.31,1.3,,97,2022-01-17T18:00:00,3012216.2022.1.17.11,,2022,1,Généralement nuageux,32.2,6,3012216,,2022-01-17 11:00:00,,,AB,,2022,,,1,,,17,EDMONTON INTL A,3,Mostly Cloudy,91.54,11,,,0.8,17,
-113.57944444444445,53.31,0.5,,97,2022-01-17T19:00:00,3012216.2022.1.17.12,,2022,1,ND,16.1,36,3012216,,2022-01-17 12:00:00,,,AB,,2022,,,1,,,17,EDMONTON INTL A,3,NA,91.49,12,,,0.2,17,
-113.57944444444445,53.31,1.1,,97,2022-01-17T20:00:00,3012216.2022.1.17.13,,2022,1,Pluie,12.9,36,3012216,,2022-01-17 13:00:00,,,AB,,2022,,,1,,,17,EDMONTON INTL A,7,Rain,91.48,13,,,0.8,17,
-113.57944444444445,53.31,1.1,,97,2022-01-17T21:00:00,3012216.2022.1.17.14,,2022,1,Pluie,12.9,2,3012216,,2022-01-17 14:00:00,,,AB,,2022,,,1,,,17,EDMONTON INTL A,3,Rain,91.43,14,,,0.8,17,
-113.57944444444445,53.31,0.8,,98,2022-01-17T22:00:00,3012216.2022.1.17.15,,2022,1,Pluie,16.1,33,3012216,,2022-01-17 15:00:00,,,AB,,2022,,,1,,,17,EDMONTON INTL A,4,Rain,91.47,15,,,0.6,17,
-113.57944444444445,53.31,0.2,,98,2022-01-17T23:00:00,3012216.2022.1.17.16,,2022,1,"Neige,Poudrerie élevée",1,28,3012216,,2022-01-17 16:00:00,,,AB,,2022,,,1,,,17,EDMONTON INTL A,10,"Snow,Blowing Snow",91.53,16,,,0.0,17,
-113.57944444444445,53.31,-6.1,,95,2022-01-18T00:00:00,3012216.2022.1.17.17,,2022,1,"Neige forte,Poudrerie élevée",0.4,35,3012216,,2022-01-17 17:00:00,,,AB,,2022,,-17,1,,,18,EDMONTON INTL A,56,"Heavy Snow,Blowing Snow",91.86,17,,,-6.8,17,
-113.57944444444445,53.31,-10.4,,88,2022-01-18T01:00:00,3012216.2022.1.17.18,,2022,1,"Neige,Poudrerie élevée",1.6,34,3012216,,2022-01-17 18:00:00,,,AB,,2022,,-22,1,,,18,EDMONTON INTL A,50,"Snow,Blowing Snow",92.28,18,,,-12.0,17,
-113.57944444444445,53.31,-12.4,,88,2022-01-18T02:00:00,3012216.2022.1.17.19,,2022,1,"Neige modérée,Poudrerie élevée",0.8,35,3012216,,2022-01-17 19:00:00,,,AB,,2022,,-24,1,,,18,EDMONTON INTL A,38,"Moderate Snow,Blowing Snow",92.57,19,,,-14.0,17,
-113.57944444444445,53.31,-14.2,,86,2022-01-18T03:00:00,3012216.2022.1.17.20,,2022,1,"Neige modérée,Poudrerie élevée",0.8,34,3012216,,2022-01-17 20:00:00,,,AB,,2022,,-27,1,,,18,EDMONTON INTL A,42,"Moderate Snow,Blowing Snow",92.78,20,,,-16.1,17,
-113.57944444444445,53.31,-15.9,,84,2022-01-18T04:00:00,3012216.2022.1.17.21,,2022,1,"Neige,Poudrerie élevée",1.6,35,3012216,,2022-01-17 21:00:00,,,AB,,2022,,-28,1,,,18,EDMONTON INTL A,38,"Snow,Blowing Snow",92.91,21,,,-18.0,17,
-113.57944444444445,53.31,-16.2,,85,2022-01-18T05:00:00,3012216.2022.1.17.22,,2022,1,"Neige,Poudrerie élevée",1.2,34,3012216,,2022-01-17 22:00:00,,,AB,,2022,,-26,1,,,18,EDMONTON INTL A,21,"Snow,Blowing Snow",93.08,22,,,-18.2,17,
-113.57944444444445,53.31,-16.4,,82,2022-01-18T06:00:00,3012216.2022.1.17.23,,2022,1,"Neige,Poudrerie élevée",1.6,33,3012216,,2022-01-17 23:00:00,,,AB,,2022,,-29,1,,,18,EDMONTON INTL A,39,"Snow,Blowing Snow",93.19,23,,,-18.8,17,
-113.57944444444445,53.31,-17.6,,78,2022-01-18T07:00:00,3012216.2022.1.18.0,,2022,1,"Neige,Poudrerie élevée",4,33,3012216,,2022-01-18 00:00:00,,,AB,,2022,,-30,1,,,18,EDMONTON INTL A,36,"Snow,Blowing Snow",93.35,0,,,-20.5,18,
-113.57944444444445,53.31,-18.9,,75,2022-01-18T08:00:00,3012216.2022.1.18.1,,2022,1,"Neige,Poudrerie élevée",6.4,34,3012216,,2022-01-18 01:00:00,,,AB,,2022,,-33,1,,,18,EDMONTON INTL A,39,"Snow,Blowing Snow",93.47,1,,,-22.3,18,
-113.57944444444445,53.31,-19.1,,71,2022-01-18T09:00:00,3012216.2022.1.18.2,,2022,1,"Neige,Poudrerie élevée",24.1,34,3012216,,2022-01-18 02:00:00,,,AB,,2022,,-31,1,,,18,EDMONTON INTL A,28,"Snow,Blowing Snow",93.61,2,,,-23.1,18,
-113.57944444444445,53.31,-18.9,,70,2022-01-18T10:00:00,3012216.2022.1.18.3,,2022,1,Poudrerie élevée,32.2,33,3012216,,2022-01-18 03:00:00,,,AB,,2022,,-32,1,,,18,EDMONTON INTL A,33,Blowing Snow,93.72,3,,,-23.0,18,
-113.57944444444445,53.31,-19.2,,70,2022-01-18T11:00:00,3012216.2022.1.18.4,,2022,1,Poudrerie élevée,32.2,33,3012216,,2022-01-18 04:00:00,,,AB,,2022,,-30,1,,,18,EDMONTON INTL A,22,Blowing Snow,93.81,4,,,-23.4,18,
-113.57944444444445,53.31,-19.6,,69,2022-01-18T12:00:00,3012216.2022.1.18.5,,2022,1,Poudrerie élevée,32.2,34,3012216,,2022-01-18 05:00:00,,,AB,,2022,,-31,1,,,18,EDMONTON INTL A,27,Blowing Snow,93.85,5,,,-23.9,18,
-113.57944444444445,53.31,-20.0,,70,2022-01-18T13:00:00,3012216.2022.1.18.6,,2022,1,Poudrerie élevée,32.2,34,3012216,,2022-01-18 06:00:00,,,AB,,2022,,-31,1,,,18,EDMONTON INTL A,21,Blowing Snow,93.88,6,,,-24.1,18,
-113.57944444444445,53.31,-20.8,,70,2022-01-18T14:00:00,3012216.2022.1.18.7,,2022,1,ND,32.2,32,3012216,,2022-01-18 07:00:00,,,AB,,2022,,-30,1,,,18,EDMONTON INTL A,15,NA,94.01,7,,,-24.9,18,
-113.57944444444445,53.31,-21.7,,74,2022-01-18T15:00:00,3012216.2022.1.18.8,,2022,1,Généralement dégagé,32.2,29,3012216,,2022-01-18 08:00:00,,,AB,,2022,,-28,1,,,18,EDMONTON INTL A,7,Mainly Clear,94.07,8,,,-25.2,18,
-113.57944444444445,53.31,-23.9,,77,2022-01-18T16:00:00,3012216.2022.1.18.9,,2022,1,ND,32.2,31,3012216,,2022-01-18 09:00:00,,,AB,,2022,,-30,1,,,18,EDMONTON INTL A,7,NA,94.14,9,,,-26.8,18,
-113.57944444444445,53.31,-22.4,,78,2022-01-18T17:00:00,3012216.2022.1.18.10,,2022,1,ND,32.2,31,3012216,,2022-01-18 10:00:00,,,AB,,2022,,-31,1,,,18,EDMONTON INTL A,12,NA,94.25,10,,,-25.4,18,
-113.57944444444445,53.31,-22.8,,75,2022-01-18T18:00:00,3012216.2022.1.18.11,,2022,1,Dégagé,32.2,36,3012216,,2022-01-18 11:00:00,,,AB,,2022,,-31,1,,,18,EDMONTON INTL A,12,Clear,94.29,11,,,-26.1,18,
-113.57944444444445,53.31,-21.9,,67,2022-01-18T19:00:00,3012216.2022.1.18.12,,2022,1,ND,32.2,34,3012216,,2022-01-18 12:00:00,,,AB,,2022,,-33,1,,,18,EDMONTON INTL A,22,NA,94.29,12,,,-26.6,18,
-113.57944444444445,53.31,-21.9,,66,2022-01-18T20:00:00,3012216.2022.1.18.13,,2022,1,ND,32.2,35,3012216,,2022-01-18 13:00:00,,,AB,,2022,,-32,1,,,18,EDMONTON INTL A,17,NA,94.32,13,,,-26.7,18,
-113.57944444444445,53.31,-22.2,,67,2022-01-18T21:00:00,3012216.2022.1.18.14,,2022,1,Dégagé,32.2,1,3012216,,2022-01-18 14:00:00,,,AB,,2022,,-31,1,,,18,EDMONTON INTL A,14,Clear,94.33,14,,,-26.7,18,
-113.57944444444445,53.31,-23.0,,69,2022-01-18T22:00:00,3012216.2022.1.18.15,,2022,1,ND,32.2,1,3012216,,2022-01-18 15:00:00,,,AB,,2022,,-32,1,,,18,EDMONTON INTL A,13,NA,94.37,15,,,-27.3,18,
-113.57944444444445,53.31,-23.4,,69,2022-01-18T23:00:00,3012216.2022.1.18.16,,2022,1,ND,32.2,36,3012216,,2022-01-18 16:00:00,,,AB,,2022,,-30,1,,,18,EDMONTON INTL A,8,NA,94.43,16,,,-27.6,18,
-113.57944444444445,53.31,-23.1,,72,2022-01-19T00:00:00,3012216.2022.1.18.17,,2022,1,Dégagé,32.2,36,3012216,,2022-01-18 17:00:00,,,AB,,2022,,-25,1,,,19,EDMONTON INTL A,2,Clear,94.47,17,,,-26.9,18,
-113.57944444444445,53.31,-29.7,,75,2022-01-19T01:00:00,3012216.2022.1.18.18,,2022,1,ND,32.2,24,3012216,,2022-01-18 18:00:00,,,AB,,2022,,-35,1,,,19,EDMONTON INTL A,5,NA,94.53,18,,,-32.8,18,
-113.57944444444445,53.31,-29.1,,80,2022-01-19T02:00:00,3012216.2022.1.18.19,,2022,1,ND,32.2,21,3012216,,2022-01-18 19:00:00,,,AB,,2022,,-35,1,,,19,EDMONTON INTL A,6,NA,94.55,19,,,-31.4,18,
-113.57944444444445,53.31,-29.6,,81,2022-01-19T03:00:00,3012216.2022.1.18.20,,2022,1,Dégagé,32.2,20,3012216,,2022-01-18 20:00:00,,,AB,,2022,,-36,1,,,19,EDMONTON INTL A,6,Clear,94.58,20,,,-32.0,18,
-113.57944444444445,53.31,-32.1,,78,2022-01-19T04:00:00,3012216.2022.1.18.21,,2022,1,ND,32.2,21,3012216,,2022-01-18 21:00:00,,,AB,,2022,,-40,1,,,19,EDMONTON INTL A,7,NA,94.62,21,,,-34.7,18,
-113.57944444444445,53.31,-33.2,,78,2022-01-19T05:00:00,3012216.2022.1.18.22,,2022,1,ND,32.2,21,3012216,,2022-01-18 22:00:00,,,AB,,2022,,-43,1,,,19,EDMONTON INTL A,10,NA,94.64,22,,,-35.8,18,
-113.57944444444445,53.31,-32.0,,77,2022-01-19T06:00:00,3012216.2022.1.18.23,,2022,1,Dégagé,32.2,17,3012216,,2022-01-18 23:00:00,,,AB,,2022,,-41,1,,,19,EDMONTON INTL A,9,Clear,94.63,23,,,-34.7,18,
-113.57944444444445,53.31,-32.5,,78,2022-01-19T07:00:00,3012216.2022.1.19.0,,2022,1,ND,32.2,19,3012216,,2022-01-19 00:00:00,,,AB,,2022,,-38,1,,,19,EDMONTON INTL A,5,NA,94.62,0,,,-35.1,19,
-113.57944444444445,53.31,-31.5,,78,2022-01-19T08:00:00,3012216.2022.1.19.1,,2022,1,ND,32.2,17,3012216,,2022-01-19 01:00:00,,,AB,,2022,,-38,1,,,19,EDMONTON INTL A,6,NA,94.61,1,,,-34.1,19,
-113.57944444444445,53.31,-31.7,,78,2022-01-19T09:00:00,3012216.2022.1.19.2,,2022,1,Dégagé,32.2,16,3012216,,2022-01-19 02:00:00,,,AB,,2022,,-41,1,,,19,EDMONTON INTL A,10,Clear,94.59,2,,,-34.3,19,
-113.57944444444445,53.31,-32.1,,77,2022-01-19T10:00:00,3012216.2022.1.19.3,,2022,1,ND,32.2,16,3012216,,2022-01-19 03:00:00,,,AB,,2022,,-42,1,,,19,EDMONTON INTL A,10,NA,94.57,3,,,-34.8,19,
