x,y,UTC_DATE,UTC_DAY,WINDCHILL_FLAG,LOCAL_HOUR,WIND_SPEED_FLAG,WIND_SPEED,HUMIDEX,ID,PROVINCE_CODE,WEATHER_ENG_DESC,TEMP_FLAG,LOCAL_YEAR,PRECIP_AMOUNT_FLAG,LOCAL_DAY,HUMIDEX_FLAG,STATION_PRESSURE_FLAG,UTC_YEAR,VISIBILITY_FLAG,WIND_DIRECTION_FLAG,TEMP,UTC_MONTH,CLIMATE_IDENTIFIER,DEW_POINT_TEMP_FLAG,WINDCHILL,RELATIVE_HUMIDITY_FLAG,WIND_DIRECTION,PRECIP_AMOUNT,DEW_POINT_TEMP,STATION_PRESSURE,LOCAL_DATE,LOCAL_MONTH,WEATHER_FRE_DESC,RELATIVE_HUMIDITY,VISIBILITY,STATION_NAME
-113.57944444444445,53.31,2018-06-23T18:00:00,23,,11,,16,,3012216.2018.6.23.11,AB,Mostly Cloudy,,2018,,23,,,2018,,,20.5,6,3012216,,,,32,,14.7,92.77,2018-06-23 11:00:00,6,Généralement nuageux,69,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-23T19:00:00,23,,12,,17,25,3012216.2018.6.23.12,AB,NA,,2018,,23,,,2018,,,21.0,6,3012216,,,,34,,15.2,92.78,2018-06-23 12:00:00,6,ND,69,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-23T20:00:00,23,,13,,8,25,3012216.2018.6.23.13,AB,Thunderstorms,,2018,,23,,,2018,,,21.3,6,3012216,,,,34,,15.2,92.79,2018-06-23 13:00:00,6,Orages,68,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-23T21:00:00,23,,14,,9,,3012216.2018.6.23.14,AB,Rain Showers,,2018,,23,,,2018,,,19.3,6,3012216,,,,29,,15.4,92.75,2018-06-23 14:00:00,6,Averses de pluie,78,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-23T22:00:00,23,,15,,14,26,3012216.2018.6.23.15,AB,NA,,2018,,23,,,2018,,,21.7,6,3012216,,,,30,,14.8,92.75,2018-06-23 15:00:00,6,ND,64,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-23T23:00:00,23,,16,,12,28,3012216.2018.6.23.16,AB,NA,,2018,,23,,,2018,,,23.5,6,3012216,,,,32,,16.0,92.74,2018-06-23 16:00:00,6,ND,62,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-24T00:00:00,24,,17,,15,28,3012216.2018.6.23.17,AB,Mostly Cloudy,,2018,,23,,,2018,,,23.2,6,3012216,,,,30,,16.6,92.79,2018-06-23 17:00:00,6,Généralement nuageux,66,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-24T01:00:00,24,,18,,13,27,3012216.2018.6.23.18,AB,Thunderstorms,,2018,,23,,,2018,,,22.4,6,3012216,,,,31,,15.8,92.83,2018-06-23 18:00:00,6,Orages,65,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-24T02:00:00,24,,19,,14,26,3012216.2018.6.23.19,AB,Thunderstorms,,2018,,23,,,2018,,,22.2,6,3012216,,,,32,,15.2,92.88,2018-06-23 19:00:00,6,Orages,64,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-24T03:00:00,24,,20,,7,,3012216.2018.6.23.20,AB,Mostly Cloudy,,2018,,23,,,2018,,,20.1,6,3012216,,,,35,,15.3,92.9,2018-06-23 20:00:00,6,Généralement nuageux,74,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-24T04:00:00,24,,21,,0,,3012216.2018.6.23.21,AB,NA,,2018,,23,,,2018,,,18.1,6,3012216,,,,0,,15.4,92.93,2018-06-23 21:00:00,6,ND,84,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-24T05:00:00,24,,22,,4,,3012216.2018.6.23.22,AB,NA,,2018,,23,,,2018,,,17.4,6,3012216,,,,24,,15.6,92.97,2018-06-23 22:00:00,6,ND,89,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-24T06:00:00,24,,23,,5,,3012216.2018.6.23.23,AB,Mostly Cloudy,,2018,,23,,,2018,,,16.7,6,3012216,,,,22,,14.8,92.96,2018-06-23 23:00:00,6,Généralement nuageux,88,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-24T07:00:00,24,,0,,9,,3012216.2018.6.24.0,AB,NA,,2018,,24,,,2018,,,14.7,6,3012216,,,,26,,13.9,92.95,2018-06-24 00:00:00,6,ND,95,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-24T08:00:00,24,,1,,7,,3012216.2018.6.24.1,AB,NA,,2018,,24,,,2018,,,14.0,6,3012216,,,,25,,12.9,92.99,2018-06-24 01:00:00,6,ND,93,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-24T09:00:00,24,,2,,5,,3012216.2018.6.24.2,AB,Clear,,2018,,24,,,2018,,,13.7,6,3012216,,,,24,,12.8,93.0,2018-06-24 02:00:00,6,Dégagé,94,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-24T10:00:00,24,,3,,8,,3012216.2018.6.24.3,AB,NA,,2018,,24,,,2018,,,12.9,6,3012216,,,,25,,11.9,93.02,2018-06-24 03:00:00,6,ND,94,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-24T11:00:00,24,,4,,6,,3012216.2018.6.24.4,AB,NA,,2018,,24,,,2018,,,12.4,6,3012216,,,,22,,11.3,93.06,2018-06-24 04:00:00,6,ND,93,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-24T12:00:00,24,,5,,9,,3012216.2018.6.24.5,AB,Mainly Clear,,2018,,24,,,2018,,,11.2,6,3012216,,,,18,,10.6,93.07,2018-06-24 05:00:00,6,Généralement dégagé,96,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-24T13:00:00,24,,6,,5,,3012216.2018.6.24.6,AB,NA,,2018,,24,,,2018,,,14.2,6,3012216,,,,23,,12.8,93.11,2018-06-24 06:00:00,6,ND,91,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-24T14:00:00,24,,7,,7,,3012216.2018.6.24.7,AB,NA,,2018,,24,,,2018,,,17.7,6,3012216,,,,27,,14.4,93.13,2018-06-24 07:00:00,6,ND,81,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-24T15:00:00,24,,8,,7,,3012216.2018.6.24.8,AB,Mainly Clear,,2018,,24,,,2018,,,19.5,6,3012216,,,,27,,14.5,93.14,2018-06-24 08:00:00,6,Généralement dégagé,73,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-24T16:00:00,24,,9,,7,25,3012216.2018.6.24.9,AB,NA,,2018,,24,,,2018,,,21.3,6,3012216,,,,34,,15.0,93.13,2018-06-24 09:00:00,6,ND,67,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-24T17:00:00,24,,10,,7,28,3012216.2018.6.24.10,AB,NA,,2018,,24,,,2018,,,23.5,6,3012216,,,,3,,15.1,93.1,2018-06-24 10:00:00,6,ND,59,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-24T18:00:00,24,,11,,11,29,3012216.2018.6.24.11,AB,Mainly Clear,,2018,,24,,,2018,,,25.1,6,3012216,,,,11,,14.3,93.09,2018-06-24 11:00:00,6,Généralement dégagé,51,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-24T19:00:00,24,,12,,8,28,3012216.2018.6.24.12,AB,NA,,2018,,24,,,2018,,,25.2,6,3012216,,,,15,,13.2,93.06,2018-06-24 12:00:00,6,ND,47,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-24T20:00:00,24,,13,,10,29,3012216.2018.6.24.13,AB,NA,,2018,,24,,,2018,,,26.2,6,3012216,,,,18,,13.4,93.01,2018-06-24 13:00:00,6,ND,45,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-24T21:00:00,24,,14,,7,30,3012216.2018.6.24.14,AB,Mainly Clear,,2018,,24,,,2018,,,26.8,6,3012216,,,,19,,13.6,92.96,2018-06-24 14:00:00,6,Généralement dégagé,44,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-24T22:00:00,24,,15,,14,30,3012216.2018.6.24.15,AB,NA,,2018,,24,,,2018,,,27.2,6,3012216,,,,14,,13.7,92.9,2018-06-24 15:00:00,6,ND,43,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-24T23:00:00,24,,16,,16,30,3012216.2018.6.24.16,AB,NA,,2018,,24,,,2018,,,26.9,6,3012216,,,,19,,13.0,92.87,2018-06-24 16:00:00,6,ND,42,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-25T00:00:00,25,,17,,10,29,3012216.2018.6.24.17,AB,Mostly Cloudy,,2018,,24,,,2018,,,26.5,6,3012216,,,,18,,13.3,92.82,2018-06-24 17:00:00,6,Généralement nuageux,43,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-25T01:00:00,25,,18,,17,29,3012216.2018.6.24.18,AB,NA,,2018,,24,,,2018,,,25.9,6,3012216,,,,14,,14.2,92.75,2018-06-24 18:00:00,6,ND,48,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-25T02:00:00,25,,19,,16,29,3012216.2018.6.24.19,AB,NA,,2018,,24,,,2018,,,25.1,6,3012216,,,,14,,14.8,92.71,2018-06-24 19:00:00,6,ND,52,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-25T03:00:00,25,,20,,19,27,3012216.2018.6.24.20,AB,Mostly Cloudy,,2018,,24,,,2018,,,23.3,6,3012216,,,,13,,14.8,92.68,2018-06-24 20:00:00,6,Généralement nuageux,58,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-25T04:00:00,25,,21,,16,,3012216.2018.6.24.21,AB,NA,,2018,,24,,,2018,,,20.5,6,3012216,,,,12,,14.3,92.66,2018-06-24 21:00:00,6,ND,67,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-25T05:00:00,25,,22,,18,,3012216.2018.6.24.22,AB,NA,,2018,,24,,,2018,,,18.7,6,3012216,,,,13,,12.2,92.64,2018-06-24 22:00:00,6,ND,66,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-25T06:00:00,25,,23,,20,,3012216.2018.6.24.23,AB,Mainly Clear,,2018,,24,,,2018,,,18.2,6,3012216,,,,12,,12.4,92.58,2018-06-24 23:00:00,6,Généralement dégagé,69,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-25T07:00:00,25,,0,,19,,3012216.2018.6.25.0,AB,NA,,2018,,25,,,2018,,,17.4,6,3012216,,,,12,,13.3,92.5,2018-06-25 00:00:00,6,ND,77,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-25T08:00:00,25,,1,,20,,3012216.2018.6.25.1,AB,NA,,2018,,25,,,2018,,,17.2,6,3012216,,,,13,,14.2,92.43,2018-06-25 01:00:00,6,ND,82,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-25T09:00:00,25,,2,,20,,3012216.2018.6.25.2,AB,Mainly Clear,,2018,,25,,,2018,,,18.0,6,3012216,,,,13,,14.8,92.35,2018-06-25 02:00:00,6,Généralement dégagé,82,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-25T10:00:00,25,,3,,23,,3012216.2018.6.25.3,AB,NA,,2018,,25,,,2018,,,17.3,6,3012216,,,,12,,14.7,92.26,2018-06-25 03:00:00,6,ND,84,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-25T11:00:00,25,,4,,25,,3012216.2018.6.25.4,AB,NA,,2018,,25,,,2018,,,17.1,6,3012216,,,,13,,14.4,92.16,2018-06-25 04:00:00,6,ND,84,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-25T12:00:00,25,,5,,21,,3012216.2018.6.25.5,AB,Mainly Clear,,2018,,25,,,2018,,,17.2,6,3012216,,,,13,,14.3,92.1,2018-06-25 05:00:00,6,Généralement dégagé,83,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-25T13:00:00,25,,6,,22,,3012216.2018.6.25.6,AB,NA,,2018,,25,,,2018,,,18.0,6,3012216,,,,13,,14.7,91.99,2018-06-25 06:00:00,6,ND,81,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-25T14:00:00,25,,7,,32,,3012216.2018.6.25.7,AB,NA,,2018,,25,,,2018,,,19.4,6,3012216,,,,14,,15.0,91.88,2018-06-25 07:00:00,6,ND,75,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-25T15:00:00,25,,8,,29,25,3012216.2018.6.25.8,AB,Mostly Cloudy,,2018,,25,,,2018,,,20.5,6,3012216,,,,14,,15.6,91.78,2018-06-25 08:00:00,6,Généralement nuageux,73,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-25T16:00:00,25,,9,,36,26,3012216.2018.6.25.9,AB,NA,,2018,,25,,,2018,,,22.4,6,3012216,,,,14,,15.1,91.75,2018-06-25 09:00:00,6,ND,63,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-25T17:00:00,25,,10,,41,29,3012216.2018.6.25.10,AB,NA,,2018,,25,,,2018,,,24.8,6,3012216,,,,15,,14.7,91.71,2018-06-25 10:00:00,6,ND,53,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-25T18:00:00,25,,11,,37,29,3012216.2018.6.25.11,AB,Mostly Cloudy,,2018,,25,,,2018,,,25.4,6,3012216,,,,16,,14.0,91.68,2018-06-25 11:00:00,6,Généralement nuageux,49,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-25T19:00:00,25,,12,,32,30,3012216.2018.6.25.12,AB,NA,,2018,,25,,,2018,,,26.1,6,3012216,,,,17,,14.3,91.69,2018-06-25 12:00:00,6,ND,48,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-25T20:00:00,25,,13,,21,30,3012216.2018.6.25.13,AB,NA,,2018,,25,,,2018,,,25.8,6,3012216,,,,19,,14.6,91.66,2018-06-25 13:00:00,6,ND,50,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-25T21:00:00,25,,14,,28,27,3012216.2018.6.25.14,AB,Mostly Cloudy,,2018,,25,,,2018,,,24.0,6,3012216,,,,29,,14.0,91.72,2018-06-25 14:00:00,6,Généralement nuageux,53,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-25T22:00:00,25,,15,,28,25,3012216.2018.6.25.15,AB,NA,,2018,,25,,,2018,,,22.6,6,3012216,,,,30,,12.2,91.82,2018-06-25 15:00:00,6,ND,51,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-25T23:00:00,25,,16,,17,,3012216.2018.6.25.16,AB,NA,,2018,,25,,,2018,,,21.6,6,3012216,,,,33,,11.0,91.85,2018-06-25 16:00:00,6,ND,50,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-26T00:00:00,26,,17,,21,,3012216.2018.6.25.17,AB,Mostly Cloudy,,2018,,25,,,2018,,,22.4,6,3012216,,,,30,,10.8,91.88,2018-06-25 17:00:00,6,Généralement nuageux,47,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-26T01:00:00,26,,18,,17,,3012216.2018.6.25.18,AB,NA,,2018,,25,,,2018,,,21.8,6,3012216,,,,30,,10.3,91.91,2018-06-25 18:00:00,6,ND,47,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-26T02:00:00,26,,19,,13,,3012216.2018.6.25.19,AB,NA,,2018,,25,,,2018,,,20.6,6,3012216,,,,33,,10.0,92.04,2018-06-25 19:00:00,6,ND,50,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-26T03:00:00,26,,20,,15,,3012216.2018.6.25.20,AB,Mostly Cloudy,,2018,,25,,,2018,,,18.1,6,3012216,,,,34,,9.6,92.06,2018-06-25 20:00:00,6,Généralement nuageux,57,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-26T04:00:00,26,,21,,7,,3012216.2018.6.25.21,AB,NA,,2018,,25,,,2018,,,16.7,6,3012216,,,,31,,10.4,92.13,2018-06-25 21:00:00,6,ND,66,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-26T05:00:00,26,,22,,3,,3012216.2018.6.25.22,AB,NA,,2018,,25,,,2018,,,13.9,6,3012216,,,,29,,10.7,92.18,2018-06-25 22:00:00,6,ND,81,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-26T06:00:00,26,,23,,11,,3012216.2018.6.25.23,AB,Mostly Cloudy,,2018,,25,,,2018,,,14.1,6,3012216,,,,28,,7.5,92.17,2018-06-25 23:00:00,6,Généralement nuageux,64,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-26T07:00:00,26,,0,,5,,3012216.2018.6.26.0,AB,NA,,2018,,26,,,2018,,,12.7,6,3012216,,,,27,,4.7,92.21,2018-06-26 00:00:00,6,ND,58,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-26T08:00:00,26,,1,,4,,3012216.2018.6.26.1,AB,NA,,2018,,26,,,2018,,,12.4,6,3012216,,,,30,,3.7,92.2,2018-06-26 01:00:00,6,ND,55,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-26T09:00:00,26,,2,,8,,3012216.2018.6.26.2,AB,Mostly Cloudy,,2018,,26,,,2018,,,8.7,6,3012216,,,,23,,4.4,92.25,2018-06-26 02:00:00,6,Généralement nuageux,74,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-26T10:00:00,26,,3,,17,,3012216.2018.6.26.3,AB,NA,,2018,,26,,,2018,,,10.1,6,3012216,,,,24,,5.2,92.26,2018-06-26 03:00:00,6,ND,72,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-26T11:00:00,26,,4,,14,,3012216.2018.6.26.4,AB,NA,,2018,,26,,,2018,,,11.2,6,3012216,,,,23,,4.4,92.31,2018-06-26 04:00:00,6,ND,63,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-26T12:00:00,26,,5,,7,,3012216.2018.6.26.5,AB,Mostly Cloudy,,2018,,26,,,2018,,,10.7,6,3012216,,,,26,,4.8,92.25,2018-06-26 05:00:00,6,Généralement nuageux,66,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-26T13:00:00,26,,6,,9,,3012216.2018.6.26.6,AB,NA,,2018,,26,,,2018,,,11.0,6,3012216,,,,25,,4.7,92.28,2018-06-26 06:00:00,6,ND,65,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-26T14:00:00,26,,7,,7,,3012216.2018.6.26.7,AB,NA,,2018,,26,,,2018,,,11.5,6,3012216,,,,26,,5.6,92.28,2018-06-26 07:00:00,6,ND,67,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-26T15:00:00,26,,8,,5,,3012216.2018.6.26.8,AB,Mostly Cloudy,,2018,,26,,,2018,,,11.9,6,3012216,,,,36,,6.0,92.27,2018-06-26 08:00:00,6,Généralement nuageux,67,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-26T16:00:00,26,,9,,7,,3012216.2018.6.26.9,AB,NA,,2018,,26,,,2018,,,12.7,6,3012216,,,,24,,6.5,92.29,2018-06-26 09:00:00,6,ND,66,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-26T17:00:00,26,,10,,6,,3012216.2018.6.26.10,AB,NA,,2018,,26,,,2018,,,13.8,6,3012216,,,,16,,4.9,92.29,2018-06-26 10:00:00,6,ND,54,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-26T18:00:00,26,,11,,11,,3012216.2018.6.26.11,AB,Mostly Cloudy,,2018,,26,,,2018,,,15.2,6,3012216,,,,14,,6.6,92.24,2018-06-26 11:00:00,6,Généralement nuageux,56,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-26T19:00:00,26,,12,,12,,3012216.2018.6.26.12,AB,NA,,2018,,26,,,2018,,,16.3,6,3012216,,,,17,,4.6,92.23,2018-06-26 12:00:00,6,ND,45,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-26T20:00:00,26,,13,,0,,3012216.2018.6.26.13,AB,NA,,2018,,26,,,2018,,,16.4,6,3012216,,,,0,,2.9,92.24,2018-06-26 13:00:00,6,ND,40,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-26T21:00:00,26,,14,,9,,3012216.2018.6.26.14,AB,Mostly Cloudy,,2018,,26,,,2018,,,18.1,6,3012216,,,,19,,4.7,92.21,2018-06-26 14:00:00,6,Généralement nuageux,41,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-26T22:00:00,26,,15,,8,,3012216.2018.6.26.15,AB,NA,,2018,,26,,,2018,,,17.6,6,3012216,,,,29,,4.7,92.26,2018-06-26 15:00:00,6,ND,42,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-26T23:00:00,26,,16,,23,,3012216.2018.6.26.16,AB,NA,,2018,,26,,,2018,,,17.2,6,3012216,,,,28,,1.0,92.3,2018-06-26 16:00:00,6,ND,33,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-27T00:00:00,27,,17,,35,,3012216.2018.6.26.17,AB,Mostly Cloudy,,2018,,26,,,2018,,,17.0,6,3012216,,,,30,,-0.9,92.33,2018-06-26 17:00:00,6,Généralement nuageux,29,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-27T01:00:00,27,,18,,36,,3012216.2018.6.26.18,AB,NA,,2018,,26,,,2018,,,16.4,6,3012216,,,,27,,-0.7,92.39,2018-06-26 18:00:00,6,ND,31,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-27T02:00:00,27,,19,,13,,3012216.2018.6.26.19,AB,NA,,2018,,26,,,2018,,,16.2,6,3012216,,,,28,,-0.5,92.34,2018-06-26 19:00:00,6,ND,32,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-27T03:00:00,27,,20,,8,,3012216.2018.6.26.20,AB,Mostly Cloudy,,2018,,26,,,2018,,,14.0,6,3012216,,,,28,,3.7,92.36,2018-06-26 20:00:00,6,Généralement nuageux,49,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-27T04:00:00,27,,21,,7,,3012216.2018.6.26.21,AB,NA,,2018,,26,,,2018,,,14.2,6,3012216,,,,28,,2.1,92.39,2018-06-26 21:00:00,6,ND,44,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-27T05:00:00,27,,22,,9,,3012216.2018.6.26.22,AB,NA,,2018,,26,,,2018,,,10.7,6,3012216,,,,23,,5.7,92.44,2018-06-26 22:00:00,6,ND,71,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-27T06:00:00,27,,23,,7,,3012216.2018.6.26.23,AB,Mostly Cloudy,,2018,,26,,,2018,,,10.5,6,3012216,,,,19,,5.5,92.45,2018-06-26 23:00:00,6,Généralement nuageux,71,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-27T07:00:00,27,,0,,0,,3012216.2018.6.27.0,AB,NA,,2018,,27,,,2018,,,10.3,6,3012216,,,,0,,5.3,92.49,2018-06-27 00:00:00,6,ND,71,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-27T08:00:00,27,,1,,12,,3012216.2018.6.27.1,AB,NA,,2018,,27,,,2018,,,9.6,6,3012216,,,,19,,5.3,92.44,2018-06-27 01:00:00,6,ND,74,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-27T09:00:00,27,,2,,4,,3012216.2018.6.27.2,AB,Mostly Cloudy,,2018,,27,,,2018,,,8.6,6,3012216,,,,2,,5.4,92.45,2018-06-27 02:00:00,6,Généralement nuageux,80,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-27T10:00:00,27,,3,,9,,3012216.2018.6.27.3,AB,NA,,2018,,27,,,2018,,,8.3,6,3012216,,,,19,,5.1,92.42,2018-06-27 03:00:00,6,ND,80,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-27T11:00:00,27,,4,,11,,3012216.2018.6.27.4,AB,NA,,2018,,27,,,2018,,,8.4,6,3012216,,,,20,,5.0,92.4,2018-06-27 04:00:00,6,ND,79,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-27T12:00:00,27,,5,,6,,3012216.2018.6.27.5,AB,Mostly Cloudy,,2018,,27,,,2018,,,8.6,6,3012216,,,,23,,5.0,92.42,2018-06-27 05:00:00,6,Généralement nuageux,78,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-27T13:00:00,27,,6,,12,,3012216.2018.6.27.6,AB,NA,,2018,,27,,,2018,,,11.3,6,3012216,,,,25,,5.0,92.43,2018-06-27 06:00:00,6,ND,65,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-27T14:00:00,27,,7,,13,,3012216.2018.6.27.7,AB,NA,,2018,,27,,,2018,,,13.7,6,3012216,,,,25,,5.1,92.42,2018-06-27 07:00:00,6,ND,56,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-27T15:00:00,27,,8,,28,,3012216.2018.6.27.8,AB,Mainly Clear,,2018,,27,,,2018,,,16.2,6,3012216,,,,26,,2.1,92.43,2018-06-27 08:00:00,6,Généralement dégagé,39,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-27T16:00:00,27,,9,,26,,3012216.2018.6.27.9,AB,NA,,2018,,27,,,2018,,,16.8,6,3012216,,,,30,,3.3,92.43,2018-06-27 09:00:00,6,ND,40,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-27T17:00:00,27,,10,,39,,3012216.2018.6.27.10,AB,NA,,2018,,27,,,2018,,,17.6,6,3012216,,,,30,,2.0,92.41,2018-06-27 10:00:00,6,ND,35,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-27T18:00:00,27,,11,,36,,3012216.2018.6.27.11,AB,Mainly Clear,,2018,,27,,,2018,,,18.1,6,3012216,,,,31,,3.2,92.37,2018-06-27 11:00:00,6,Généralement dégagé,37,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-27T19:00:00,27,,12,,34,,3012216.2018.6.27.12,AB,NA,,2018,,27,,,2018,,,19.1,6,3012216,,,,30,,3.0,92.37,2018-06-27 12:00:00,6,ND,34,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-27T20:00:00,27,,13,,26,,3012216.2018.6.27.13,AB,NA,,2018,,27,,,2018,,,19.6,6,3012216,,,,30,,4.8,92.35,2018-06-27 13:00:00,6,ND,37,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-27T21:00:00,27,,14,,37,,3012216.2018.6.27.14,AB,Mainly Clear,,2018,,27,,,2018,,,19.9,6,3012216,,,,31,,4.2,92.32,2018-06-27 14:00:00,6,Généralement dégagé,35,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-27T22:00:00,27,,15,,25,,3012216.2018.6.27.15,AB,NA,,2018,,27,,,2018,,,20.8,6,3012216,,,,28,,3.0,92.29,2018-06-27 15:00:00,6,ND,31,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-27T23:00:00,27,,16,,36,,3012216.2018.6.27.16,AB,NA,,2018,,27,,,2018,,,21.0,6,3012216,,,,30,,2.9,92.28,2018-06-27 16:00:00,6,ND,30,24.1,EDMONTON INTL A
-113.57944444444445,53.31,2018-06-28T00:00:00,28,,17,,23,,3012216.2018.6.27.17,AB,Mainly Clear,,2018,,27,,,2018,,,20.8,6,3012216,,,,33,,4.3,92.27,2018-06-27 17:00:00,6,Généralement dégagé,34,24.1,EDMONTON INTL A
