x,y,WIND_SPEED,LOCAL_HOUR,RELATIVE_HUMIDITY_FLAG,UTC_DATE,HUMIDEX,PROVINCE_CODE,RELATIVE_HUMIDITY,UTC_DAY,DEW_POINT_TEMP_FLAG,WINDCHILL,WINDCHILL_FLAG,WIND_DIRECTION_FLAG,ID,STATION_PRESSURE_FLAG,UTC_MONTH,WEATHER_ENG_DESC,STATION_PRESSURE,STATION_NAME,TEMP,LOCAL_YEAR,PRECIP_AMOUNT,HUMIDEX_FLAG,UTC_YEAR,VISIBILITY,DEW_POINT_TEMP,WIND_SPEED_FLAG,TEMP_FLAG,VISIBILITY_FLAG,LOCAL_DAY,WEATHER_FRE_DESC,CLIMATE_IDENTIFIER,LOCAL_MONTH,LOCAL_DATE,WIND_DIRECTION,PRECIP_AMOUNT_FLAG
-113.57944444444445,53.31,28,8,,2017-05-12T15:00:00,,AB,59,12,,,,,3012216.2017.5.12.8,,5,Cloudy,92.38,EDMONTON INTL A,12.0,2017,,,2017,24.1,4.3,,,,12,Nuageux,3012216,5,2017-05-12 08:00:00,13,
-113.57944444444445,53.31,37,9,,2017-05-12T16:00:00,,AB,53,12,,,,,3012216.2017.5.12.9,,5,NA,92.25,EDMONTON INTL A,12.7,2017,,,2017,24.1,3.4,,,,12,ND,3012216,5,2017-05-12 09:00:00,11,
-113.57944444444445,53.31,34,10,,2017-05-12T17:00:00,,AB,46,12,,,,,3012216.2017.5.12.10,,5,NA,92.22,EDMONTON INTL A,14.4,2017,,,2017,24.1,3.0,,,,12,ND,3012216,5,2017-05-12 10:00:00,12,
-113.57944444444445,53.31,40,11,,2017-05-12T18:00:00,,AB,45,12,,,,,3012216.2017.5.12.11,,5,Cloudy,92.17,EDMONTON INTL A,16.0,2017,,,2017,24.1,4.2,,,,12,Nuageux,3012216,5,2017-05-12 11:00:00,13,
-113.57944444444445,53.31,29,12,,2017-05-12T19:00:00,,AB,40,12,,,,,3012216.2017.5.12.12,,5,NA,92.14,EDMONTON INTL A,18.4,2017,,,2017,24.1,4.7,,,,12,ND,3012216,5,2017-05-12 12:00:00,13,
-113.57944444444445,53.31,31,13,,2017-05-12T20:00:00,,AB,37,12,,,,,3012216.2017.5.12.13,,5,NA,92.05,EDMONTON INTL A,20.4,2017,,,2017,24.1,5.4,,,,12,ND,3012216,5,2017-05-12 13:00:00,13,
-113.57944444444445,53.31,37,14,,2017-05-12T21:00:00,,AB,38,12,,,,,3012216.2017.5.12.14,,5,Cloudy,92.01,EDMONTON INTL A,20.5,2017,,,2017,24.1,5.9,,,,12,Nuageux,3012216,5,2017-05-12 14:00:00,12,
-113.57944444444445,53.31,36,15,,2017-05-12T22:00:00,,AB,37,12,,,,,3012216.2017.5.12.15,,5,NA,91.94,EDMONTON INTL A,21.1,2017,,,2017,24.1,6.0,,,,12,ND,3012216,5,2017-05-12 15:00:00,12,
-113.57944444444445,53.31,43,16,,2017-05-12T23:00:00,,AB,38,12,,,,,3012216.2017.5.12.16,,5,NA,91.92,EDMONTON INTL A,19.6,2017,,,2017,24.1,5.0,,,,12,ND,3012216,5,2017-05-12 16:00:00,11,
-113.57944444444445,53.31,34,17,,2017-05-13T00:00:00,,AB,40,13,,,,,3012216.2017.5.12.17,,5,Cloudy,91.88,EDMONTON INTL A,19.2,2017,,,2017,24.1,5.4,,,,12,Nuageux,3012216,5,2017-05-12 17:00:00,12,
-113.57944444444445,53.31,35,18,,2017-05-13T01:00:00,,AB,38,13,,,,,3012216.2017.5.12.18,,5,NA,91.88,EDMONTON INTL A,19.1,2017,,,2017,24.1,4.6,,,,12,ND,3012216,5,2017-05-12 18:00:00,11,
-113.57944444444445,53.31,43,19,,2017-05-13T02:00:00,,AB,41,13,,,,,3012216.2017.5.12.19,,5,NA,91.89,EDMONTON INTL A,16.3,2017,,,2017,24.1,3.1,,,,12,ND,3012216,5,2017-05-12 19:00:00,10,
-113.57944444444445,53.31,26,20,,2017-05-13T03:00:00,,AB,49,13,,,,,3012216.2017.5.12.20,,5,Rain Showers,92.06,EDMONTON INTL A,14.6,2017,,,2017,24.1,4.1,,,,12,Averses de pluie,3012216,5,2017-05-12 20:00:00,11,
-113.57944444444445,53.31,32,21,,2017-05-13T04:00:00,,AB,56,13,,,,,3012216.2017.5.12.21,,5,Rain Showers,92.12,EDMONTON INTL A,12.6,2017,,,2017,24.1,4.1,,,,12,Averses de pluie,3012216,5,2017-05-12 21:00:00,11,
-113.57944444444445,53.31,21,22,,2017-05-13T05:00:00,,AB,83,13,,,,,3012216.2017.5.12.22,,5,Rain,92.18,EDMONTON INTL A,9.5,2017,,,2017,19.3,6.8,,,,12,Pluie,3012216,5,2017-05-12 22:00:00,10,
-113.57944444444445,53.31,34,23,,2017-05-13T06:00:00,,AB,88,13,,,,,3012216.2017.5.12.23,,5,Rain,92.11,EDMONTON INTL A,8.2,2017,,,2017,19.3,6.3,,,,12,Pluie,3012216,5,2017-05-12 23:00:00,9,
-113.57944444444445,53.31,28,0,,2017-05-13T07:00:00,,AB,90,13,,,,,3012216.2017.5.13.0,,5,Moderate Rain,92.06,EDMONTON INTL A,7.5,2017,,,2017,19.3,6.0,,,,13,Pluie modérée,3012216,5,2017-05-13 00:00:00,9,
-113.57944444444445,53.31,32,1,,2017-05-13T08:00:00,,AB,91,13,,,,,3012216.2017.5.13.1,,5,Rain,92.05,EDMONTON INTL A,7.0,2017,,,2017,19.3,5.6,,,,13,Pluie,3012216,5,2017-05-13 01:00:00,10,
-113.57944444444445,53.31,30,2,,2017-05-13T09:00:00,,AB,92,13,,,,,3012216.2017.5.13.2,,5,Rain,91.97,EDMONTON INTL A,6.6,2017,,,2017,19.3,5.4,,,,13,Pluie,3012216,5,2017-05-13 02:00:00,10,
-113.57944444444445,53.31,21,3,,2017-05-13T10:00:00,,AB,92,13,,,,,3012216.2017.5.13.3,,5,Rain,91.89,EDMONTON INTL A,6.6,2017,,,2017,24.1,5.4,,,,13,Pluie,3012216,5,2017-05-13 03:00:00,8,
-113.57944444444445,53.31,21,4,,2017-05-13T11:00:00,,AB,91,13,,,,,3012216.2017.5.13.4,,5,Rain,91.86,EDMONTON INTL A,6.7,2017,,,2017,24.1,5.3,,,,13,Pluie,3012216,5,2017-05-13 04:00:00,9,
-113.57944444444445,53.31,15,5,,2017-05-13T12:00:00,,AB,92,13,,,,,3012216.2017.5.13.5,,5,Rain,91.8,EDMONTON INTL A,6.6,2017,,,2017,16.1,5.4,,,,13,Pluie,3012216,5,2017-05-13 05:00:00,8,
-113.57944444444445,53.31,15,6,,2017-05-13T13:00:00,,AB,93,13,,,,,3012216.2017.5.13.6,,5,"Drizzle,Fog",91.8,EDMONTON INTL A,6.3,2017,,,2017,2,5.3,,,,13,"Bruine,Brouillard",3012216,5,2017-05-13 06:00:00,9,
-113.57944444444445,53.31,13,7,,2017-05-13T14:00:00,,AB,94,13,,,,,3012216.2017.5.13.7,,5,"Rain Showers,Fog",91.77,EDMONTON INTL A,6.5,2017,,,2017,2.8,5.6,,,,13,"Averses de pluie,Brouillard",3012216,5,2017-05-13 07:00:00,10,
-113.57944444444445,53.31,17,8,,2017-05-13T15:00:00,,AB,94,13,,,,,3012216.2017.5.13.8,,5,"Rain Showers,Fog",91.77,EDMONTON INTL A,6.9,2017,,,2017,3.2,6.0,,,,13,"Averses de pluie,Brouillard",3012216,5,2017-05-13 08:00:00,13,
-113.57944444444445,53.31,12,9,,2017-05-13T16:00:00,,AB,95,13,,,,,3012216.2017.5.13.9,,5,"Drizzle,Fog",91.79,EDMONTON INTL A,7.5,2017,,,2017,8.1,6.8,,,,13,"Bruine,Brouillard",3012216,5,2017-05-13 09:00:00,13,
-113.57944444444445,53.31,22,10,,2017-05-13T17:00:00,,AB,93,13,,,,,3012216.2017.5.13.10,,5,NA,91.79,EDMONTON INTL A,6.6,2017,,,2017,24.1,5.6,,,,13,ND,3012216,5,2017-05-13 10:00:00,26,
-113.57944444444445,53.31,25,11,,2017-05-13T18:00:00,,AB,90,13,,,,,3012216.2017.5.13.11,,5,Cloudy,91.85,EDMONTON INTL A,6.8,2017,,,2017,24.1,5.3,,,,13,Nuageux,3012216,5,2017-05-13 11:00:00,25,
-113.57944444444445,53.31,22,12,,2017-05-13T19:00:00,,AB,89,13,,,,,3012216.2017.5.13.12,,5,NA,91.9,EDMONTON INTL A,7.0,2017,,,2017,24.1,5.3,,,,13,ND,3012216,5,2017-05-13 12:00:00,25,
-113.57944444444445,53.31,28,13,,2017-05-13T20:00:00,,AB,91,13,,,,,3012216.2017.5.13.13,,5,NA,91.96,EDMONTON INTL A,6.6,2017,,,2017,19.3,5.2,,,,13,ND,3012216,5,2017-05-13 13:00:00,27,
-113.57944444444445,53.31,24,14,,2017-05-13T21:00:00,,AB,92,13,,,,,3012216.2017.5.13.14,,5,Drizzle,92.06,EDMONTON INTL A,5.3,2017,,,2017,16.1,4.1,,,,13,Bruine,3012216,5,2017-05-13 14:00:00,28,
-113.57944444444445,53.31,19,15,,2017-05-13T22:00:00,,AB,89,13,,,,,3012216.2017.5.13.15,,5,NA,92.11,EDMONTON INTL A,6.4,2017,,,2017,24.1,4.7,,,,13,ND,3012216,5,2017-05-13 15:00:00,29,
-113.57944444444445,53.31,26,16,,2017-05-13T23:00:00,,AB,80,13,,,,,3012216.2017.5.13.16,,5,NA,92.13,EDMONTON INTL A,7.7,2017,,,2017,24.1,4.5,,,,13,ND,3012216,5,2017-05-13 16:00:00,30,
-113.57944444444445,53.31,20,17,,2017-05-14T00:00:00,,AB,70,14,,,,,3012216.2017.5.13.17,,5,Mostly Cloudy,92.22,EDMONTON INTL A,8.8,2017,,,2017,24.1,3.7,,,,13,Généralement nuageux,3012216,5,2017-05-13 17:00:00,29,
-113.57944444444445,53.31,23,18,,2017-05-14T01:00:00,,AB,65,14,,,,,3012216.2017.5.13.18,,5,NA,92.24,EDMONTON INTL A,8.8,2017,,,2017,24.1,2.6,,,,13,ND,3012216,5,2017-05-13 18:00:00,32,
-113.57944444444445,53.31,14,19,,2017-05-14T02:00:00,,AB,68,14,,,,,3012216.2017.5.13.19,,5,NA,92.24,EDMONTON INTL A,8.2,2017,,,2017,24.1,2.7,,,,13,ND,3012216,5,2017-05-13 19:00:00,32,
-113.57944444444445,53.31,10,20,,2017-05-14T03:00:00,,AB,73,14,,,,,3012216.2017.5.13.20,,5,Mostly Cloudy,92.3,EDMONTON INTL A,7.1,2017,,,2017,24.1,2.6,,,,13,Généralement nuageux,3012216,5,2017-05-13 20:00:00,31,
-113.57944444444445,53.31,10,21,,2017-05-14T04:00:00,,AB,80,14,,,,,3012216.2017.5.13.21,,5,NA,92.39,EDMONTON INTL A,4.9,2017,,,2017,24.1,1.8,,,,13,ND,3012216,5,2017-05-13 21:00:00,35,
-113.57944444444445,53.31,7,22,,2017-05-14T05:00:00,,AB,83,14,,,,,3012216.2017.5.13.22,,5,NA,92.38,EDMONTON INTL A,3.5,2017,,,2017,24.1,0.9,,,,13,ND,3012216,5,2017-05-13 22:00:00,30,
-113.57944444444445,53.31,9,23,,2017-05-14T06:00:00,,AB,87,14,,,,,3012216.2017.5.13.23,,5,Mainly Clear,92.38,EDMONTON INTL A,3.0,2017,,,2017,24.1,1.1,,,,13,Généralement dégagé,3012216,5,2017-05-13 23:00:00,31,
-113.57944444444445,53.31,11,0,,2017-05-14T07:00:00,,AB,91,14,,,,,3012216.2017.5.14.0,,5,NA,92.36,EDMONTON INTL A,2.1,2017,,,2017,24.1,0.8,,,,14,ND,3012216,5,2017-05-14 00:00:00,32,
-113.57944444444445,53.31,8,1,,2017-05-14T08:00:00,,AB,91,14,,,,,3012216.2017.5.14.1,,5,NA,92.36,EDMONTON INTL A,0.4,2017,,,2017,24.1,-0.9,,,,14,ND,3012216,5,2017-05-14 01:00:00,26,
-113.57944444444445,53.31,8,2,,2017-05-14T09:00:00,,AB,93,14,,,,,3012216.2017.5.14.2,,5,Mostly Cloudy,92.38,EDMONTON INTL A,1.2,2017,,,2017,24.1,0.2,,,,14,Généralement nuageux,3012216,5,2017-05-14 02:00:00,27,
-113.57944444444445,53.31,10,3,,2017-05-14T10:00:00,,AB,93,14,,,,,3012216.2017.5.14.3,,5,NA,92.35,EDMONTON INTL A,2.1,2017,,,2017,24.1,1.1,,,,14,ND,3012216,5,2017-05-14 03:00:00,29,
-113.57944444444445,53.31,8,4,,2017-05-14T11:00:00,,AB,92,14,,,,,3012216.2017.5.14.4,,5,NA,92.37,EDMONTON INTL A,2.4,2017,,,2017,24.1,1.2,,,,14,ND,3012216,5,2017-05-14 04:00:00,29,
-113.57944444444445,53.31,11,5,,2017-05-14T12:00:00,,AB,93,14,,,,,3012216.2017.5.14.5,,5,Mostly Cloudy,92.34,EDMONTON INTL A,2.5,2017,,,2017,24.1,1.5,,,,14,Généralement nuageux,3012216,5,2017-05-14 05:00:00,28,
-113.57944444444445,53.31,13,6,,2017-05-14T13:00:00,,AB,93,14,,,,,3012216.2017.5.14.6,,5,NA,92.35,EDMONTON INTL A,3.0,2017,,,2017,24.1,2.0,,,,14,ND,3012216,5,2017-05-14 06:00:00,29,
-113.57944444444445,53.31,12,7,,2017-05-14T14:00:00,,AB,91,14,,,,,3012216.2017.5.14.7,,5,NA,92.33,EDMONTON INTL A,4.3,2017,,,2017,24.1,3.0,,,,14,ND,3012216,5,2017-05-14 07:00:00,31,
-113.57944444444445,53.31,14,8,,2017-05-14T15:00:00,,AB,83,14,,,,,3012216.2017.5.14.8,,5,Mostly Cloudy,92.33,EDMONTON INTL A,5.5,2017,,,2017,24.1,2.9,,,,14,Généralement nuageux,3012216,5,2017-05-14 08:00:00,34,
-113.57944444444445,53.31,16,9,,2017-05-14T16:00:00,,AB,76,14,,,,,3012216.2017.5.14.9,,5,NA,92.29,EDMONTON INTL A,6.7,2017,,,2017,24.1,2.8,,,,14,ND,3012216,5,2017-05-14 09:00:00,31,
-113.57944444444445,53.31,23,10,,2017-05-14T17:00:00,,AB,67,14,,,,,3012216.2017.5.14.10,,5,NA,92.26,EDMONTON INTL A,7.6,2017,,,2017,24.1,1.9,,,,14,ND,3012216,5,2017-05-14 10:00:00,30,
-113.57944444444445,53.31,21,11,,2017-05-14T18:00:00,,AB,64,14,,,,,3012216.2017.5.14.11,,5,Cloudy,92.24,EDMONTON INTL A,9.1,2017,,,2017,24.1,2.7,,,,14,Nuageux,3012216,5,2017-05-14 11:00:00,33,
-113.57944444444445,53.31,21,12,,2017-05-14T19:00:00,,AB,60,14,,,,,3012216.2017.5.14.12,,5,NA,92.21,EDMONTON INTL A,9.2,2017,,,2017,24.1,1.9,,,,14,ND,3012216,5,2017-05-14 12:00:00,33,
-113.57944444444445,53.31,28,13,,2017-05-14T20:00:00,,AB,56,14,,,,,3012216.2017.5.14.13,,5,NA,92.2,EDMONTON INTL A,9.9,2017,,,2017,24.1,1.6,,,,14,ND,3012216,5,2017-05-14 13:00:00,34,
-113.57944444444445,53.31,29,14,,2017-05-14T21:00:00,,AB,56,14,,,,,3012216.2017.5.14.14,,5,Cloudy,92.2,EDMONTON INTL A,9.9,2017,,,2017,24.1,1.6,,,,14,Nuageux,3012216,5,2017-05-14 14:00:00,34,
-113.57944444444445,53.31,28,15,,2017-05-14T22:00:00,,AB,61,14,,,,,3012216.2017.5.14.15,,5,Rain Showers,92.22,EDMONTON INTL A,8.9,2017,,,2017,19.3,1.8,,,,14,Averses de pluie,3012216,5,2017-05-14 15:00:00,36,
-113.57944444444445,53.31,18,16,,2017-05-14T23:00:00,,AB,80,14,,,,,3012216.2017.5.14.16,,5,Rain Showers,92.22,EDMONTON INTL A,7.4,2017,,,2017,19.3,4.2,,,,14,Averses de pluie,3012216,5,2017-05-14 16:00:00,1,
-113.57944444444445,53.31,20,17,,2017-05-15T00:00:00,,AB,73,15,,,,,3012216.2017.5.14.17,,5,Cloudy,92.28,EDMONTON INTL A,7.9,2017,,,2017,24.1,3.4,,,,14,Nuageux,3012216,5,2017-05-14 17:00:00,1,
-113.57944444444445,53.31,9,18,,2017-05-15T01:00:00,,AB,73,15,,,,,3012216.2017.5.14.18,,5,NA,92.3,EDMONTON INTL A,7.9,2017,,,2017,24.1,3.4,,,,14,ND,3012216,5,2017-05-14 18:00:00,30,
-113.57944444444445,53.31,6,19,,2017-05-15T02:00:00,,AB,84,15,,,,,3012216.2017.5.14.19,,5,NA,92.3,EDMONTON INTL A,6.5,2017,,,2017,24.1,4.0,,,,14,ND,3012216,5,2017-05-14 19:00:00,25,
-113.57944444444445,53.31,10,20,,2017-05-15T03:00:00,,AB,90,15,,,,,3012216.2017.5.14.20,,5,Cloudy,92.35,EDMONTON INTL A,5.6,2017,,,2017,24.1,4.1,,,,14,Nuageux,3012216,5,2017-05-14 20:00:00,24,
-113.57944444444445,53.31,15,21,,2017-05-15T04:00:00,,AB,90,15,,,,,3012216.2017.5.14.21,,5,Rain Showers,92.37,EDMONTON INTL A,5.9,2017,,,2017,24.1,4.4,,,,14,Averses de pluie,3012216,5,2017-05-14 21:00:00,23,
-113.57944444444445,53.31,9,22,,2017-05-15T05:00:00,,AB,86,15,,,,,3012216.2017.5.14.22,,5,NA,92.39,EDMONTON INTL A,5.8,2017,,,2017,24.1,3.7,,,,14,ND,3012216,5,2017-05-14 22:00:00,26,
-113.57944444444445,53.31,9,23,,2017-05-15T06:00:00,,AB,90,15,,,,,3012216.2017.5.14.23,,5,Rain Showers,92.4,EDMONTON INTL A,5.0,2017,,,2017,24.1,3.5,,,,14,Averses de pluie,3012216,5,2017-05-14 23:00:00,18,
-113.57944444444445,53.31,17,0,,2017-05-15T07:00:00,,AB,92,15,,,,,3012216.2017.5.15.0,,5,Rain Showers,92.37,EDMONTON INTL A,5.1,2017,,,2017,24.1,3.9,,,,15,Averses de pluie,3012216,5,2017-05-15 00:00:00,19,
-113.57944444444445,53.31,9,1,,2017-05-15T08:00:00,,AB,90,15,,,,,3012216.2017.5.15.1,,5,Rain Showers,92.34,EDMONTON INTL A,5.4,2017,,,2017,24.1,3.9,,,,15,Averses de pluie,3012216,5,2017-05-15 01:00:00,22,
-113.57944444444445,53.31,14,2,,2017-05-15T09:00:00,,AB,89,15,,,,,3012216.2017.5.15.2,,5,Cloudy,92.35,EDMONTON INTL A,4.8,2017,,,2017,24.1,3.2,,,,15,Nuageux,3012216,5,2017-05-15 02:00:00,22,
-113.57944444444445,53.31,12,3,,2017-05-15T10:00:00,,AB,91,15,,,,,3012216.2017.5.15.3,,5,NA,92.38,EDMONTON INTL A,3.8,2017,,,2017,24.1,2.5,,,,15,ND,3012216,5,2017-05-15 03:00:00,22,
-113.57944444444445,53.31,12,4,,2017-05-15T11:00:00,,AB,88,15,,,,,3012216.2017.5.15.4,,5,Rain Showers,92.4,EDMONTON INTL A,5.7,2017,,,2017,24.1,3.9,,,,15,Averses de pluie,3012216,5,2017-05-15 04:00:00,29,
-113.57944444444445,53.31,20,5,,2017-05-15T12:00:00,,AB,85,15,,,,,3012216.2017.5.15.5,,5,Rain Showers,92.44,EDMONTON INTL A,6.0,2017,,,2017,24.1,3.7,,,,15,Averses de pluie,3012216,5,2017-05-15 05:00:00,30,
-113.57944444444445,53.31,3,6,,2017-05-15T13:00:00,,AB,90,15,,,,,3012216.2017.5.15.6,,5,Rain Showers,92.44,EDMONTON INTL A,5.3,2017,,,2017,24.1,3.8,,,,15,Averses de pluie,3012216,5,2017-05-15 06:00:00,25,
-113.57944444444445,53.31,9,7,,2017-05-15T14:00:00,,AB,89,15,,,,,3012216.2017.5.15.7,,5,NA,92.42,EDMONTON INTL A,6.3,2017,,,2017,24.1,4.6,,,,15,ND,3012216,5,2017-05-15 07:00:00,20,
-113.57944444444445,53.31,11,8,,2017-05-15T15:00:00,,AB,79,15,,,,,3012216.2017.5.15.8,,5,Mostly Cloudy,92.42,EDMONTON INTL A,8.4,2017,,,2017,24.1,5.0,,,,15,Généralement nuageux,3012216,5,2017-05-15 08:00:00,24,
-113.57944444444445,53.31,10,9,,2017-05-15T16:00:00,,AB,70,15,,,,,3012216.2017.5.15.9,,5,NA,92.41,EDMONTON INTL A,10.1,2017,,,2017,24.1,4.9,,,,15,ND,3012216,5,2017-05-15 09:00:00,33,
-113.57944444444445,53.31,10,10,,2017-05-15T17:00:00,,AB,62,15,,,,,3012216.2017.5.15.10,,5,NA,92.39,EDMONTON INTL A,11.1,2017,,,2017,24.1,4.1,,,,15,ND,3012216,5,2017-05-15 10:00:00,29,
-113.57944444444445,53.31,14,11,,2017-05-15T18:00:00,,AB,55,15,,,,,3012216.2017.5.15.11,,5,Mostly Cloudy,92.37,EDMONTON INTL A,12.6,2017,,,2017,24.1,3.9,,,,15,Généralement nuageux,3012216,5,2017-05-15 11:00:00,31,
-113.57944444444445,53.31,16,12,,2017-05-15T19:00:00,,AB,45,15,,,,,3012216.2017.5.15.12,,5,NA,92.33,EDMONTON INTL A,12.2,2017,,,2017,24.1,0.7,,,,15,ND,3012216,5,2017-05-15 12:00:00,28,
-113.57944444444445,53.31,16,13,,2017-05-15T20:00:00,,AB,41,15,,,,,3012216.2017.5.15.13,,5,NA,92.27,EDMONTON INTL A,13.7,2017,,,2017,24.1,0.8,,,,15,ND,3012216,5,2017-05-15 13:00:00,29,
-113.57944444444445,53.31,19,14,,2017-05-15T21:00:00,,AB,35,15,,,,,3012216.2017.5.15.14,,5,Mostly Cloudy,92.22,EDMONTON INTL A,14.8,2017,,,2017,24.1,-0.4,,,,15,Généralement nuageux,3012216,5,2017-05-15 14:00:00,36,
-113.57944444444445,53.31,20,15,,2017-05-15T22:00:00,,AB,40,15,,,,,3012216.2017.5.15.15,,5,NA,92.21,EDMONTON INTL A,14.1,2017,,,2017,24.1,0.8,,,,15,ND,3012216,5,2017-05-15 15:00:00,4,
-113.57944444444445,53.31,16,16,,2017-05-15T23:00:00,,AB,42,15,,,,,3012216.2017.5.15.16,,5,NA,92.23,EDMONTON INTL A,14.1,2017,,,2017,24.1,1.5,,,,15,ND,3012216,5,2017-05-15 16:00:00,5,
-113.57944444444445,53.31,32,17,,2017-05-16T00:00:00,,AB,67,16,,,,,3012216.2017.5.15.17,,5,"Thunderstorms,Rain Showers",92.32,EDMONTON INTL A,8.5,2017,,,2017,24.1,2.8,,,,15,"Orages,Averses de pluie",3012216,5,2017-05-15 17:00:00,19,
-113.57944444444445,53.31,9,18,,2017-05-16T01:00:00,,AB,89,16,,,,,3012216.2017.5.15.18,,5,"Thunderstorms,Moderate Rain Showers",92.42,EDMONTON INTL A,6.2,2017,,,2017,16.1,4.5,,,,15,"Orages,Averses de pluie modérées",3012216,5,2017-05-15 18:00:00,3,
-113.57944444444445,53.31,18,19,,2017-05-16T02:00:00,,AB,90,16,,,,,3012216.2017.5.15.19,,5,Rain Showers,92.45,EDMONTON INTL A,5.8,2017,,,2017,19.3,4.3,,,,15,Averses de pluie,3012216,5,2017-05-15 19:00:00,1,
-113.57944444444445,53.31,19,20,,2017-05-16T03:00:00,,AB,84,16,,,,,3012216.2017.5.15.20,,5,Rain Showers,92.39,EDMONTON INTL A,6.2,2017,,,2017,24.1,3.7,,,,15,Averses de pluie,3012216,5,2017-05-15 20:00:00,7,
-113.57944444444445,53.31,11,21,,2017-05-16T04:00:00,,AB,86,16,,,,,3012216.2017.5.15.21,,5,NA,92.35,EDMONTON INTL A,4.2,2017,,,2017,24.1,2.1,,,,15,ND,3012216,5,2017-05-15 21:00:00,17,
-113.57944444444445,53.31,8,22,,2017-05-16T05:00:00,,AB,92,16,,,,,3012216.2017.5.15.22,,5,NA,92.34,EDMONTON INTL A,2.1,2017,,,2017,24.1,0.9,,,,15,ND,3012216,5,2017-05-15 22:00:00,19,
-113.57944444444445,53.31,6,23,,2017-05-16T06:00:00,,AB,93,16,,,,,3012216.2017.5.15.23,,5,Mainly Clear,92.37,EDMONTON INTL A,2.4,2017,,,2017,24.1,1.4,,,,15,Généralement dégagé,3012216,5,2017-05-15 23:00:00,6,
-113.57944444444445,53.31,3,0,,2017-05-16T07:00:00,,AB,94,16,,,,,3012216.2017.5.16.0,,5,NA,92.37,EDMONTON INTL A,1.3,2017,,,2017,24.1,0.4,,,,16,ND,3012216,5,2017-05-16 00:00:00,23,
-113.57944444444445,53.31,9,1,,2017-05-16T08:00:00,,AB,95,16,,,,,3012216.2017.5.16.1,,5,Fog,92.36,EDMONTON INTL A,0.9,2017,,,2017,0.4,0.2,,,,16,Brouillard,3012216,5,2017-05-16 01:00:00,1,
-113.57944444444445,53.31,10,2,,2017-05-16T09:00:00,,AB,95,16,,-4,,,3012216.2017.5.16.2,,5,Freezing Fog,92.35,EDMONTON INTL A,-0.2,2017,,,2017,0.4,-0.9,,,,16,Brouillard verglaçant,3012216,5,2017-05-16 02:00:00,1,
-113.57944444444445,53.31,4,3,,2017-05-16T10:00:00,,AB,96,16,,-2,,,3012216.2017.5.16.3,,5,Fog,92.35,EDMONTON INTL A,-1.1,2017,,,2017,1.2,-1.7,,,,16,Brouillard,3012216,5,2017-05-16 03:00:00,3,
-113.57944444444445,53.31,0,4,,2017-05-16T11:00:00,,AB,96,16,,,,,3012216.2017.5.16.4,,5,Freezing Fog,92.37,EDMONTON INTL A,-1.7,2017,,,2017,0.2,-2.3,,,,16,Brouillard verglaçant,3012216,5,2017-05-16 04:00:00,0,
-113.57944444444445,53.31,7,5,,2017-05-16T12:00:00,,AB,96,16,,-5,,,3012216.2017.5.16.5,,5,Freezing Fog,92.35,EDMONTON INTL A,-1.9,2017,,,2017,0,-2.5,,,,16,Brouillard verglaçant,3012216,5,2017-05-16 05:00:00,34,
-113.57944444444445,53.31,8,6,,2017-05-16T13:00:00,,AB,97,16,,,,,3012216.2017.5.16.6,,5,Fog,92.36,EDMONTON INTL A,0.4,2017,,,2017,0.4,0.0,,,,16,Brouillard,3012216,5,2017-05-16 06:00:00,35,
-113.57944444444445,53.31,8,7,,2017-05-16T14:00:00,,AB,97,16,,,,,3012216.2017.5.16.7,,5,NA,92.37,EDMONTON INTL A,4.1,2017,,,2017,19.3,3.7,,,,16,ND,3012216,5,2017-05-16 07:00:00,11,
-113.57944444444445,53.31,11,8,,2017-05-16T15:00:00,,AB,96,16,,,,,3012216.2017.5.16.8,,5,Mostly Cloudy,92.41,EDMONTON INTL A,6.0,2017,,,2017,24.1,5.4,,,,16,Généralement nuageux,3012216,5,2017-05-16 08:00:00,9,
-113.57944444444445,53.31,12,9,,2017-05-16T16:00:00,,AB,96,16,,,,,3012216.2017.5.16.9,,5,NA,92.41,EDMONTON INTL A,8.2,2017,,,2017,24.1,7.6,,,,16,ND,3012216,5,2017-05-16 09:00:00,10,
-113.57944444444445,53.31,13,10,,2017-05-16T17:00:00,,AB,88,16,,,,,3012216.2017.5.16.10,,5,NA,92.41,EDMONTON INTL A,9.1,2017,,,2017,24.1,7.2,,,,16,ND,3012216,5,2017-05-16 10:00:00,6,
-113.57944444444445,53.31,13,11,,2017-05-16T18:00:00,,AB,69,16,,,,,3012216.2017.5.16.11,,5,Cloudy,92.43,EDMONTON INTL A,10.0,2017,,,2017,24.1,4.6,,,,16,Nuageux,3012216,5,2017-05-16 11:00:00,6,
-113.57944444444445,53.31,16,12,,2017-05-16T19:00:00,,AB,59,16,,,,,3012216.2017.5.16.12,,5,NA,92.44,EDMONTON INTL A,10.8,2017,,,2017,24.1,3.2,,,,16,ND,3012216,5,2017-05-16 12:00:00,6,
-113.57944444444445,53.31,19,13,,2017-05-16T20:00:00,,AB,54,16,,,,,3012216.2017.5.16.13,,5,NA,92.42,EDMONTON INTL A,11.6,2017,,,2017,24.1,2.7,,,,16,ND,3012216,5,2017-05-16 13:00:00,6,
