x,y,STATION_PRESSURE,LOCAL_HOUR,WEATHER_FRE_DESC,WIND_SPEED,UTC_MONTH,UTC_DAY,DEW_POINT_TEMP,DEW_POINT_TEMP_FLAG,LOCAL_YEAR,STATION_NAME,HUMIDEX_FLAG,CLIMATE_IDENTIFIER,LOCAL_MONTH,LOCAL_DAY,PRECIP_AMOUNT,WINDCHILL_FLAG,WEATHER_ENG_DESC,WINDCHILL,WIND_SPEED_FLAG,UTC_YEAR,WIND_DIRECTION_FLAG,LOCAL_DATE,STATION_PRESSURE_FLAG,RELATIVE_HUMIDITY_FLAG,ID,PROVINCE_CODE,WIND_DIRECTION,VISIBILITY,RELATIVE_HUMIDITY,VISIBILITY_FLAG,HUMIDEX,TEMP,PRECIP_AMOUNT_FLAG,TEMP_FLAG,UTC_DATE
-113.57944444444445,53.31,92.77,17,Généralement nuageux,6,4,20,-0.9,,2016,EDMONTON INTL A,,3012216,4,19,,,Mostly Cloudy,,,2016,,2016-04-19 17:00:00,,,3012216.2016.4.19.17,AB,32,24.1,21,,,22.3,,,2016-04-20T00:00:00
-113.57944444444445,53.31,92.71,18,ND,7,4,20,-0.4,,2016,EDMONTON INTL A,,3012216,4,19,,,NA,,,2016,,2016-04-19 18:00:00,,,3012216.2016.4.19.18,AB,12,19.3,24,,,20.7,,,2016-04-20T01:00:00
-113.57944444444445,53.31,92.71,19,ND,5,4,20,1.4,,2016,EDMONTON INTL A,,3012216,4,19,,,NA,,,2016,,2016-04-19 19:00:00,,,3012216.2016.4.19.19,AB,5,19.3,30,,,19.2,,,2016-04-20T02:00:00
-113.57944444444445,53.31,92.77,20,Généralement nuageux,15,4,20,1.1,,2016,EDMONTON INTL A,,3012216,4,19,,,Mostly Cloudy,,,2016,,2016-04-19 20:00:00,,,3012216.2016.4.19.20,AB,1,16.1,42,,,13.7,,,2016-04-20T03:00:00
-113.57944444444445,53.31,92.84,21,ND,10,4,20,-0.8,,2016,EDMONTON INTL A,,3012216,4,19,,,NA,,,2016,,2016-04-19 21:00:00,,,3012216.2016.4.19.21,AB,35,19.3,39,,,12.7,,,2016-04-20T04:00:00
-113.57944444444445,53.31,92.96,22,ND,20,4,20,-0.5,,2016,EDMONTON INTL A,,3012216,4,19,,,NA,,,2016,,2016-04-19 22:00:00,,,3012216.2016.4.19.22,AB,1,24.1,38,,,13.5,,,2016-04-20T05:00:00
-113.57944444444445,53.31,93.04,23,Généralement dégagé,17,4,20,-2.3,,2016,EDMONTON INTL A,,3012216,4,19,,,Mainly Clear,,,2016,,2016-04-19 23:00:00,,,3012216.2016.4.19.23,AB,2,24.1,37,,,11.9,,,2016-04-20T06:00:00
-113.57944444444445,53.31,93.15,0,ND,17,4,20,-7.2,,2016,EDMONTON INTL A,,3012216,4,20,,,NA,,,2016,,2016-04-20 00:00:00,,,3012216.2016.4.20.0,AB,36,24.1,28,,,10.5,,,2016-04-20T07:00:00
-113.57944444444445,53.31,93.24,1,ND,16,4,20,-8.7,,2016,EDMONTON INTL A,,3012216,4,20,,,NA,,,2016,,2016-04-20 01:00:00,,,3012216.2016.4.20.1,AB,36,24.1,30,,,7.8,,,2016-04-20T08:00:00
-113.57944444444445,53.31,93.29,2,Généralement nuageux,14,4,20,-9.9,,2016,EDMONTON INTL A,,3012216,4,20,,,Mostly Cloudy,,,2016,,2016-04-20 02:00:00,,,3012216.2016.4.20.2,AB,34,24.1,31,,,6.0,,,2016-04-20T09:00:00
-113.57944444444445,53.31,93.37,3,ND,13,4,20,-10.0,,2016,EDMONTON INTL A,,3012216,4,20,,,NA,,,2016,,2016-04-20 03:00:00,,,3012216.2016.4.20.3,AB,32,24.1,32,,,5.4,,,2016-04-20T10:00:00
-113.57944444444445,53.31,93.46,4,ND,8,4,20,-10.5,,2016,EDMONTON INTL A,,3012216,4,20,,,NA,,,2016,,2016-04-20 04:00:00,,,3012216.2016.4.20.4,AB,29,24.1,39,,,2.1,,,2016-04-20T11:00:00
-113.57944444444445,53.31,93.52,5,Généralement dégagé,8,4,20,-10.1,,2016,EDMONTON INTL A,,3012216,4,20,,,Mainly Clear,-3,,2016,,2016-04-20 05:00:00,,,3012216.2016.4.20.5,AB,29,24.1,47,,,-0.1,,,2016-04-20T12:00:00
-113.57944444444445,53.31,93.61,6,ND,5,4,20,-9.1,,2016,EDMONTON INTL A,,3012216,4,20,,,NA,,,2016,,2016-04-20 06:00:00,,,3012216.2016.4.20.6,AB,31,24.1,45,,,1.6,,,2016-04-20T13:00:00
-113.57944444444445,53.31,93.71,7,ND,9,4,20,-8.3,,2016,EDMONTON INTL A,,3012216,4,20,,,NA,,,2016,,2016-04-20 07:00:00,,,3012216.2016.4.20.7,AB,33,24.1,34,,,6.5,,,2016-04-20T14:00:00
-113.57944444444445,53.31,93.74,8,Généralement nuageux,17,4,20,-7.9,,2016,EDMONTON INTL A,,3012216,4,20,,,Mostly Cloudy,,,2016,,2016-04-20 08:00:00,,,3012216.2016.4.20.8,AB,1,24.1,29,,,9.2,,,2016-04-20T15:00:00
-113.57944444444445,53.31,93.77,9,ND,14,4,20,-7.4,,2016,EDMONTON INTL A,,3012216,4,20,,,NA,,,2016,,2016-04-20 09:00:00,,,3012216.2016.4.20.9,AB,1,24.1,27,,,10.9,,,2016-04-20T16:00:00
-113.57944444444445,53.31,93.79,10,ND,16,4,20,-6.3,,2016,EDMONTON INTL A,,3012216,4,20,,,NA,,,2016,,2016-04-20 10:00:00,,,3012216.2016.4.20.10,AB,33,24.1,27,,,12.1,,,2016-04-20T17:00:00
-113.57944444444445,53.31,93.78,11,Généralement dégagé,17,4,20,-7.5,,2016,EDMONTON INTL A,,3012216,4,20,,,Mainly Clear,,,2016,,2016-04-20 11:00:00,,,3012216.2016.4.20.11,AB,31,24.1,23,,,13.2,,,2016-04-20T18:00:00
-113.57944444444445,53.31,93.74,12,ND,22,4,20,-8.2,,2016,EDMONTON INTL A,,3012216,4,20,,,NA,,,2016,,2016-04-20 12:00:00,,,3012216.2016.4.20.12,AB,35,24.1,19,,,15.2,,,2016-04-20T19:00:00
-113.57944444444445,53.31,93.71,13,ND,23,4,20,-8.2,,2016,EDMONTON INTL A,,3012216,4,20,,,NA,,,2016,,2016-04-20 13:00:00,,,3012216.2016.4.20.13,AB,36,24.1,19,,,15.3,,,2016-04-20T20:00:00
-113.57944444444445,53.31,93.69,14,Généralement nuageux,15,4,20,-6.6,,2016,EDMONTON INTL A,,3012216,4,20,,,Mostly Cloudy,,,2016,,2016-04-20 14:00:00,,,3012216.2016.4.20.14,AB,35,24.1,22,,,14.9,,,2016-04-20T21:00:00
-113.57944444444445,53.31,93.71,15,ND,18,4,20,-7.2,,2016,EDMONTON INTL A,,3012216,4,20,,,NA,,,2016,,2016-04-20 15:00:00,,,3012216.2016.4.20.15,AB,2,24.1,21,,,14.9,,,2016-04-20T22:00:00
-113.57944444444445,53.31,93.68,16,ND,21,4,20,-8.5,,2016,EDMONTON INTL A,,3012216,4,20,,,NA,,,2016,,2016-04-20 16:00:00,,,3012216.2016.4.20.16,AB,1,24.1,19,,,14.9,,,2016-04-20T23:00:00
-113.57944444444445,53.31,93.66,17,Généralement nuageux,26,4,21,-3.9,,2016,EDMONTON INTL A,,3012216,4,20,,,Mostly Cloudy,,,2016,,2016-04-20 17:00:00,,,3012216.2016.4.20.17,AB,6,24.1,28,,,14.3,,,2016-04-21T00:00:00
-113.57944444444445,53.31,93.65,18,ND,28,4,21,-4.7,,2016,EDMONTON INTL A,,3012216,4,20,,,NA,,,2016,,2016-04-20 18:00:00,,,3012216.2016.4.20.18,AB,5,24.1,30,,,12.4,,,2016-04-21T01:00:00
-113.57944444444445,53.31,93.62,19,ND,26,4,21,-6.3,,2016,EDMONTON INTL A,,3012216,4,20,,,NA,,,2016,,2016-04-20 19:00:00,,,3012216.2016.4.20.19,AB,6,24.1,31,,,10.1,,,2016-04-21T02:00:00
-113.57944444444445,53.31,93.64,20,Généralement nuageux,24,4,21,-5.3,,2016,EDMONTON INTL A,,3012216,4,20,,,Mostly Cloudy,,,2016,,2016-04-20 20:00:00,,,3012216.2016.4.20.20,AB,8,24.1,38,,,8.2,,,2016-04-21T03:00:00
-113.57944444444445,53.31,93.69,21,ND,17,4,21,-5.0,,2016,EDMONTON INTL A,,3012216,4,20,,,NA,,,2016,,2016-04-20 21:00:00,,,3012216.2016.4.20.21,AB,9,24.1,45,,,6.1,,,2016-04-21T04:00:00
-113.57944444444445,53.31,93.69,22,ND,21,4,21,-4.8,,2016,EDMONTON INTL A,,3012216,4,20,,,NA,,,2016,,2016-04-20 22:00:00,,,3012216.2016.4.20.22,AB,9,24.1,51,,,4.5,,,2016-04-21T05:00:00
-113.57944444444445,53.31,93.67,23,Généralement dégagé,23,4,21,-4.5,,2016,EDMONTON INTL A,,3012216,4,20,,,Mainly Clear,,,2016,,2016-04-20 23:00:00,,,3012216.2016.4.20.23,AB,11,24.1,57,,,3.2,,,2016-04-21T06:00:00
-113.57944444444445,53.31,93.67,0,ND,20,4,21,-5.0,,2016,EDMONTON INTL A,,3012216,4,21,,,NA,,,2016,,2016-04-21 00:00:00,,,3012216.2016.4.21.0,AB,12,24.1,61,,,1.7,,,2016-04-21T07:00:00
-113.57944444444445,53.31,93.61,1,ND,19,4,21,-5.1,,2016,EDMONTON INTL A,,3012216,4,21,,,NA,,,2016,,2016-04-21 01:00:00,,,3012216.2016.4.21.1,AB,12,24.1,63,,,1.2,,,2016-04-21T08:00:00
-113.57944444444445,53.31,93.58,2,Généralement dégagé,18,4,21,-5.1,,2016,EDMONTON INTL A,,3012216,4,21,,,Mainly Clear,,,2016,,2016-04-21 02:00:00,,,3012216.2016.4.21.2,AB,12,24.1,66,,,0.5,,,2016-04-21T09:00:00
-113.57944444444445,53.31,93.54,3,ND,17,4,21,-5.1,,2016,EDMONTON INTL A,,3012216,4,21,,,NA,-5,,2016,,2016-04-21 03:00:00,,,3012216.2016.4.21.3,AB,12,24.1,69,,,-0.1,,,2016-04-21T10:00:00
-113.57944444444445,53.31,93.51,4,ND,18,4,21,-4.9,,2016,EDMONTON INTL A,,3012216,4,21,,,NA,-6,,2016,,2016-04-21 04:00:00,,,3012216.2016.4.21.4,AB,11,24.1,72,,,-0.5,,,2016-04-21T11:00:00
-113.57944444444445,53.31,93.44,5,Généralement dégagé,20,4,21,-4.7,,2016,EDMONTON INTL A,,3012216,4,21,,,Mainly Clear,-6,,2016,,2016-04-21 05:00:00,,,3012216.2016.4.21.5,AB,11,24.1,75,,,-0.8,,,2016-04-21T12:00:00
-113.57944444444445,53.31,93.37,6,ND,23,4,21,-4.6,,2016,EDMONTON INTL A,,3012216,4,21,,,NA,-6,,2016,,2016-04-21 06:00:00,,,3012216.2016.4.21.6,AB,11,24.1,73,,,-0.3,,,2016-04-21T13:00:00
-113.57944444444445,53.31,93.34,7,ND,30,4,21,-3.6,,2016,EDMONTON INTL A,,3012216,4,21,,,NA,,,2016,,2016-04-21 07:00:00,,,3012216.2016.4.21.7,AB,11,24.1,69,,,1.5,,,2016-04-21T14:00:00
-113.57944444444445,53.31,93.31,8,Généralement nuageux,27,4,21,-3.6,,2016,EDMONTON INTL A,,3012216,4,21,,,Mostly Cloudy,,,2016,,2016-04-21 08:00:00,,,3012216.2016.4.21.8,AB,12,24.1,57,,,4.2,,,2016-04-21T15:00:00
-113.57944444444445,53.31,93.27,9,ND,26,4,21,-3.0,,2016,EDMONTON INTL A,,3012216,4,21,,,NA,,,2016,,2016-04-21 09:00:00,,,3012216.2016.4.21.9,AB,12,24.1,50,,,6.7,,,2016-04-21T16:00:00
-113.57944444444445,53.31,93.23,10,ND,25,4,21,-2.9,,2016,EDMONTON INTL A,,3012216,4,21,,,NA,,,2016,,2016-04-21 10:00:00,,,3012216.2016.4.21.10,AB,10,24.1,43,,,9.0,,,2016-04-21T17:00:00
-113.57944444444445,53.31,93.2,11,Généralement nuageux,29,4,21,-2.7,,2016,EDMONTON INTL A,,3012216,4,21,,,Mostly Cloudy,,,2016,,2016-04-21 11:00:00,,,3012216.2016.4.21.11,AB,12,24.1,37,,,11.5,,,2016-04-21T18:00:00
-113.57944444444445,53.31,93.14,12,ND,21,4,21,-2.4,,2016,EDMONTON INTL A,,3012216,4,21,,,NA,,,2016,,2016-04-21 12:00:00,,,3012216.2016.4.21.12,AB,11,24.1,34,,,13.0,,,2016-04-21T19:00:00
-113.57944444444445,53.31,93.09,13,ND,25,4,21,-1.9,,2016,EDMONTON INTL A,,3012216,4,21,,,NA,,,2016,,2016-04-21 13:00:00,,,3012216.2016.4.21.13,AB,11,24.1,33,,,14.1,,,2016-04-21T20:00:00
-113.57944444444445,53.31,93.04,14,Nuageux,23,4,21,-2.4,,2016,EDMONTON INTL A,,3012216,4,21,,,Cloudy,,,2016,,2016-04-21 14:00:00,,,3012216.2016.4.21.14,AB,9,24.1,29,,,15.5,,,2016-04-21T21:00:00
-113.57944444444445,53.31,93.0,15,ND,26,4,21,-1.9,,2016,EDMONTON INTL A,,3012216,4,21,,,NA,,,2016,,2016-04-21 15:00:00,,,3012216.2016.4.21.15,AB,8,24.1,30,,,15.5,,,2016-04-21T22:00:00
-113.57944444444445,53.31,92.93,16,ND,36,4,21,-2.2,,2016,EDMONTON INTL A,,3012216,4,21,,,NA,,,2016,,2016-04-21 16:00:00,,,3012216.2016.4.21.16,AB,7,24.1,28,,,16.2,,,2016-04-21T23:00:00
-113.57944444444445,53.31,92.93,17,Généralement nuageux,36,4,22,-3.2,,2016,EDMONTON INTL A,,3012216,4,21,,,Mostly Cloudy,,,2016,,2016-04-21 17:00:00,,,3012216.2016.4.21.17,AB,7,24.1,27,,,15.7,,,2016-04-22T00:00:00
-113.57944444444445,53.31,93.0,18,ND,31,4,22,-3.4,,2016,EDMONTON INTL A,,3012216,4,21,,,NA,,,2016,,2016-04-21 18:00:00,,,3012216.2016.4.21.18,AB,7,24.1,30,,,13.8,,,2016-04-22T01:00:00
-113.57944444444445,53.31,93.08,19,ND,27,4,22,-3.5,,2016,EDMONTON INTL A,,3012216,4,21,,,NA,,,2016,,2016-04-21 19:00:00,,,3012216.2016.4.21.19,AB,8,24.1,34,,,11.8,,,2016-04-22T02:00:00
-113.57944444444445,53.31,93.09,20,Nuageux,28,4,22,-3.6,,2016,EDMONTON INTL A,,3012216,4,21,,,Cloudy,,,2016,,2016-04-21 20:00:00,,,3012216.2016.4.21.20,AB,8,24.1,38,,,10.0,,,2016-04-22T03:00:00
-113.57944444444445,53.31,93.09,21,ND,30,4,22,-3.4,,2016,EDMONTON INTL A,,3012216,4,21,,,NA,,,2016,,2016-04-21 21:00:00,,,3012216.2016.4.21.21,AB,8,24.1,41,,,9.1,,,2016-04-22T04:00:00
-113.57944444444445,53.31,93.14,22,Averses de pluie,27,4,22,-3.7,,2016,EDMONTON INTL A,,3012216,4,21,,,Rain Showers,,,2016,,2016-04-21 22:00:00,,,3012216.2016.4.21.22,AB,10,24.1,43,,,8.1,,,2016-04-22T05:00:00
-113.57944444444445,53.31,93.17,23,Généralement nuageux,27,4,22,-3.9,,2016,EDMONTON INTL A,,3012216,4,21,,,Mostly Cloudy,,,2016,,2016-04-21 23:00:00,,,3012216.2016.4.21.23,AB,11,24.1,45,,,7.2,,,2016-04-22T06:00:00
-113.57944444444445,53.31,93.18,0,ND,18,4,22,-4.2,,2016,EDMONTON INTL A,,3012216,4,22,,,NA,,,2016,,2016-04-22 00:00:00,,,3012216.2016.4.22.0,AB,8,24.1,48,,,6.0,,,2016-04-22T07:00:00
-113.57944444444445,53.31,93.18,1,ND,17,4,22,-4.4,,2016,EDMONTON INTL A,,3012216,4,22,,,NA,,,2016,,2016-04-22 01:00:00,,,3012216.2016.4.22.1,AB,6,24.1,48,,,5.8,,,2016-04-22T08:00:00
-113.57944444444445,53.31,93.16,2,Généralement nuageux,14,4,22,-4.6,,2016,EDMONTON INTL A,,3012216,4,22,,,Mostly Cloudy,,,2016,,2016-04-22 02:00:00,,,3012216.2016.4.22.2,AB,7,24.1,51,,,4.7,,,2016-04-22T09:00:00
-113.57944444444445,53.31,93.17,3,ND,14,4,22,-4.4,,2016,EDMONTON INTL A,,3012216,4,22,,,NA,,,2016,,2016-04-22 03:00:00,,,3012216.2016.4.22.3,AB,7,24.1,51,,,4.9,,,2016-04-22T10:00:00
-113.57944444444445,53.31,93.16,4,ND,18,4,22,-4.6,,2016,EDMONTON INTL A,,3012216,4,22,,,NA,,,2016,,2016-04-22 04:00:00,,,3012216.2016.4.22.4,AB,8,24.1,52,,,4.4,,,2016-04-22T11:00:00
-113.57944444444445,53.31,93.18,5,Généralement nuageux,21,4,22,-4.9,,2016,EDMONTON INTL A,,3012216,4,22,,,Mostly Cloudy,,,2016,,2016-04-22 05:00:00,,,3012216.2016.4.22.5,AB,9,24.1,52,,,4.1,,,2016-04-22T12:00:00
-113.57944444444445,53.31,93.17,6,ND,14,4,22,-4.8,,2016,EDMONTON INTL A,,3012216,4,22,,,NA,,,2016,,2016-04-22 06:00:00,,,3012216.2016.4.22.6,AB,9,24.1,51,,,4.5,,,2016-04-22T13:00:00
-113.57944444444445,53.31,93.19,7,ND,23,4,22,-5.2,,2016,EDMONTON INTL A,,3012216,4,22,,,NA,,,2016,,2016-04-22 07:00:00,,,3012216.2016.4.22.7,AB,9,24.1,48,,,4.9,,,2016-04-22T14:00:00
-113.57944444444445,53.31,93.21,8,Généralement nuageux,18,4,22,-4.4,,2016,EDMONTON INTL A,,3012216,4,22,,,Mostly Cloudy,,,2016,,2016-04-22 08:00:00,,,3012216.2016.4.22.8,AB,8,24.1,46,,,6.4,,,2016-04-22T15:00:00
-113.57944444444445,53.31,93.22,9,ND,21,4,22,-4.4,,2016,EDMONTON INTL A,,3012216,4,22,,,NA,,,2016,,2016-04-22 09:00:00,,,3012216.2016.4.22.9,AB,9,24.1,41,,,8.1,,,2016-04-22T16:00:00
-113.57944444444445,53.31,93.17,10,ND,24,4,22,-4.3,,2016,EDMONTON INTL A,,3012216,4,22,,,NA,,,2016,,2016-04-22 10:00:00,,,3012216.2016.4.22.10,AB,9,24.1,41,,,8.2,,,2016-04-22T17:00:00
-113.57944444444445,53.31,93.16,11,Nuageux,23,4,22,-3.7,,2016,EDMONTON INTL A,,3012216,4,22,,,Cloudy,,,2016,,2016-04-22 11:00:00,,,3012216.2016.4.22.11,AB,8,24.1,40,,,9.2,,,2016-04-22T18:00:00
-113.57944444444445,53.31,93.13,12,ND,26,4,22,-3.7,,2016,EDMONTON INTL A,,3012216,4,22,,,NA,,,2016,,2016-04-22 12:00:00,,,3012216.2016.4.22.12,AB,7,24.1,39,,,9.6,,,2016-04-22T19:00:00
-113.57944444444445,53.31,93.09,13,ND,24,4,22,-3.2,,2016,EDMONTON INTL A,,3012216,4,22,,,NA,,,2016,,2016-04-22 13:00:00,,,3012216.2016.4.22.13,AB,8,24.1,40,,,9.7,,,2016-04-22T20:00:00
-113.57944444444445,53.31,93.06,14,Nuageux,28,4,22,-2.9,,2016,EDMONTON INTL A,,3012216,4,22,,,Cloudy,,,2016,,2016-04-22 14:00:00,,,3012216.2016.4.22.14,AB,9,24.1,39,,,10.4,,,2016-04-22T21:00:00
-113.57944444444445,53.31,93.03,15,ND,36,4,22,-3.7,,2016,EDMONTON INTL A,,3012216,4,22,,,NA,,,2016,,2016-04-22 15:00:00,,,3012216.2016.4.22.15,AB,8,24.1,35,,,11.2,,,2016-04-22T22:00:00
-113.57944444444445,53.31,93.03,16,ND,36,4,22,-3.8,,2016,EDMONTON INTL A,,3012216,4,22,,,NA,,,2016,,2016-04-22 16:00:00,,,3012216.2016.4.22.16,AB,10,24.1,35,,,11.1,,,2016-04-22T23:00:00
-113.57944444444445,53.31,93.02,17,Généralement nuageux,39,4,23,-4.3,,2016,EDMONTON INTL A,,3012216,4,22,,,Mostly Cloudy,,,2016,,2016-04-22 17:00:00,,,3012216.2016.4.22.17,AB,10,24.1,35,,,10.5,,,2016-04-23T00:00:00
-113.57944444444445,53.31,93.02,18,ND,36,4,23,-4.5,,2016,EDMONTON INTL A,,3012216,4,22,,,NA,,,2016,,2016-04-22 18:00:00,,,3012216.2016.4.22.18,AB,9,24.1,35,,,10.3,,,2016-04-23T01:00:00
-113.57944444444445,53.31,93.01,19,ND,38,4,23,-4.7,,2016,EDMONTON INTL A,,3012216,4,22,,,NA,,,2016,,2016-04-22 19:00:00,,,3012216.2016.4.22.19,AB,9,24.1,37,,,9.2,,,2016-04-23T02:00:00
-113.57944444444445,53.31,93.05,20,Nuageux,30,4,23,-2.5,,2016,EDMONTON INTL A,,3012216,4,22,,,Cloudy,,,2016,,2016-04-22 20:00:00,,,3012216.2016.4.22.20,AB,6,24.1,52,,,6.7,,,2016-04-23T03:00:00
-113.57944444444445,53.31,93.08,21,ND,30,4,23,-1.3,,2016,EDMONTON INTL A,,3012216,4,22,,,NA,,,2016,,2016-04-22 21:00:00,,,3012216.2016.4.22.21,AB,7,24.1,63,,,5.2,,,2016-04-23T04:00:00
-113.57944444444445,53.31,93.12,22,ND,34,4,23,-1.3,,2016,EDMONTON INTL A,,3012216,4,22,,,NA,,,2016,,2016-04-22 22:00:00,,,3012216.2016.4.22.22,AB,9,24.1,63,,,5.2,,,2016-04-23T05:00:00
-113.57944444444445,53.31,93.12,23,Nuageux,33,4,23,-1.4,,2016,EDMONTON INTL A,,3012216,4,22,,,Cloudy,,,2016,,2016-04-22 23:00:00,,,3012216.2016.4.22.23,AB,9,24.1,63,,,5.1,,,2016-04-23T06:00:00
-113.57944444444445,53.31,93.08,0,ND,37,4,23,-1.2,,2016,EDMONTON INTL A,,3012216,4,23,,,NA,,,2016,,2016-04-23 00:00:00,,,3012216.2016.4.23.0,AB,10,24.1,65,,,4.8,,,2016-04-23T07:00:00
-113.57944444444445,53.31,93.03,1,Averses de pluie,35,4,23,-0.6,,2016,EDMONTON INTL A,,3012216,4,23,,,Rain Showers,,,2016,,2016-04-23 01:00:00,,,3012216.2016.4.23.1,AB,10,24.1,72,,,4.0,,,2016-04-23T08:00:00
-113.57944444444445,53.31,93.08,2,Nuageux,19,4,23,-0.8,,2016,EDMONTON INTL A,,3012216,4,23,,,Cloudy,,,2016,,2016-04-23 02:00:00,,,3012216.2016.4.23.2,AB,10,24.1,71,,,4.0,,,2016-04-23T09:00:00
-113.57944444444445,53.31,93.06,3,ND,22,4,23,-1.2,,2016,EDMONTON INTL A,,3012216,4,23,,,NA,,,2016,,2016-04-23 03:00:00,,,3012216.2016.4.23.3,AB,11,24.1,70,,,3.8,,,2016-04-23T10:00:00
-113.57944444444445,53.31,93.05,4,ND,25,4,23,-1.2,,2016,EDMONTON INTL A,,3012216,4,23,,,NA,,,2016,,2016-04-23 04:00:00,,,3012216.2016.4.23.4,AB,10,24.1,72,,,3.4,,,2016-04-23T11:00:00
-113.57944444444445,53.31,93.04,5,Nuageux,29,4,23,-0.8,,2016,EDMONTON INTL A,,3012216,4,23,,,Cloudy,,,2016,,2016-04-23 05:00:00,,,3012216.2016.4.23.5,AB,10,24.1,75,,,3.2,,,2016-04-23T12:00:00
-113.57944444444445,53.31,93.06,6,ND,22,4,23,-1.0,,2016,EDMONTON INTL A,,3012216,4,23,,,NA,,,2016,,2016-04-23 06:00:00,,,3012216.2016.4.23.6,AB,11,24.1,74,,,3.2,,,2016-04-23T13:00:00
-113.57944444444445,53.31,93.05,7,ND,24,4,23,-1.7,,2016,EDMONTON INTL A,,3012216,4,23,,,NA,,,2016,,2016-04-23 07:00:00,,,3012216.2016.4.23.7,AB,12,24.1,68,,,3.7,,,2016-04-23T14:00:00
-113.57944444444445,53.31,93.06,8,Nuageux,26,4,23,-2.6,,2016,EDMONTON INTL A,,3012216,4,23,,,Cloudy,,,2016,,2016-04-23 08:00:00,,,3012216.2016.4.23.8,AB,12,24.1,61,,,4.3,,,2016-04-23T15:00:00
-113.57944444444445,53.31,93.07,9,ND,25,4,23,-2.9,,2016,EDMONTON INTL A,,3012216,4,23,,,NA,,,2016,,2016-04-23 09:00:00,,,3012216.2016.4.23.9,AB,12,24.1,57,,,4.9,,,2016-04-23T16:00:00
-113.57944444444445,53.31,93.1,10,ND,22,4,23,-3.0,,2016,EDMONTON INTL A,,3012216,4,23,,,NA,,,2016,,2016-04-23 10:00:00,,,3012216.2016.4.23.10,AB,12,24.1,56,,,5.1,,,2016-04-23T17:00:00
-113.57944444444445,53.31,93.1,11,Nuageux,24,4,23,-3.4,,2016,EDMONTON INTL A,,3012216,4,23,,,Cloudy,,,2016,,2016-04-23 11:00:00,,,3012216.2016.4.23.11,AB,11,24.1,52,,,5.7,,,2016-04-23T18:00:00
-113.57944444444445,53.31,93.09,12,ND,28,4,23,-2.1,,2016,EDMONTON INTL A,,3012216,4,23,,,NA,,,2016,,2016-04-23 12:00:00,,,3012216.2016.4.23.12,AB,12,24.1,62,,,4.6,,,2016-04-23T19:00:00
-113.57944444444445,53.31,93.1,13,Averses de pluie,26,4,23,-0.5,,2016,EDMONTON INTL A,,3012216,4,23,,,Rain Showers,,,2016,,2016-04-23 13:00:00,,,3012216.2016.4.23.13,AB,11,24.1,75,,,3.5,,,2016-04-23T20:00:00
-113.57944444444445,53.31,93.11,14,Averses de pluie,23,4,23,-0.1,,2016,EDMONTON INTL A,,3012216,4,23,,,Rain Showers,,,2016,,2016-04-23 14:00:00,,,3012216.2016.4.23.14,AB,11,24.1,78,,,3.4,,,2016-04-23T21:00:00
-113.57944444444445,53.31,93.09,15,Averses de pluie,17,4,23,1.9,,2016,EDMONTON INTL A,,3012216,4,23,,,Rain Showers,,,2016,,2016-04-23 15:00:00,,,3012216.2016.4.23.15,AB,11,16.1,88,,,3.7,,,2016-04-23T22:00:00
-113.57944444444445,53.31,93.09,16,Averses de pluie,24,4,23,1.6,,2016,EDMONTON INTL A,,3012216,4,23,,,Rain Showers,,,2016,,2016-04-23 16:00:00,,,3012216.2016.4.23.16,AB,10,24.1,81,,,4.6,,,2016-04-23T23:00:00
-113.57944444444445,53.31,93.07,17,Pluie,23,4,24,1.5,,2016,EDMONTON INTL A,,3012216,4,23,,,Rain,,,2016,,2016-04-23 17:00:00,,,3012216.2016.4.23.17,AB,10,19.3,84,,,3.9,,,2016-04-24T00:00:00
-113.57944444444445,53.31,93.08,18,Pluie,18,4,24,1.3,,2016,EDMONTON INTL A,,3012216,4,23,,,Rain,,,2016,,2016-04-23 18:00:00,,,3012216.2016.4.23.18,AB,17,16.1,87,,,3.2,,,2016-04-24T01:00:00
-113.57944444444445,53.31,93.09,19,Pluie,21,4,24,0.7,,2016,EDMONTON INTL A,,3012216,4,23,,,Rain,,,2016,,2016-04-23 19:00:00,,,3012216.2016.4.23.19,AB,14,12.9,90,,,2.2,,,2016-04-24T02:00:00
-113.57944444444445,53.31,93.1,20,Pluie,14,4,24,0.1,,2016,EDMONTON INTL A,,3012216,4,23,,,Rain,,,2016,,2016-04-23 20:00:00,,,3012216.2016.4.23.20,AB,12,12.9,92,,,1.3,,,2016-04-24T03:00:00
-113.57944444444445,53.31,93.14,21,Pluie,16,4,24,-0.4,,2016,EDMONTON INTL A,,3012216,4,23,,,Rain,,,2016,,2016-04-23 21:00:00,,,3012216.2016.4.23.21,AB,13,11.3,94,,,0.5,,,2016-04-24T04:00:00
-113.57944444444445,53.31,93.11,22,"Pluie,Brouillard",13,4,24,-0.4,,2016,EDMONTON INTL A,,3012216,4,23,,,"Rain,Fog",,,2016,,2016-04-23 22:00:00,,,3012216.2016.4.23.22,AB,11,4.8,95,,,0.3,,,2016-04-24T05:00:00
